(4, 3, {'free_bw': 14.8541130417416, 'delay': 406.4449071884155, 'loss': 0.0, 'used_bw': 3.1458869582583993, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904220293326, 'delay': 2.1855831146240234, 'loss': 0.0, 'used_bw': 9.577970667465134e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 7.891822266600061, 'delay': 3.6957263946533203, 'loss': 0.007484729887301979, 'used_bw': 3.10817773339994, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 25.0})
(4, 5, {'free_bw': 26.99985630176629, 'delay': 3.7506818771362305, 'loss': 0.0, 'used_bw': 0.00014369823370920798, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990420117753, 'delay': 3.1316280364990234, 'loss': 0.0, 'used_bw': 9.579882247280532e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904134212102, 'delay': 2.529263496398926, 'loss': 0.0, 'used_bw': 9.586578789694745e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.614104779962123, 'delay': 2.2357702255249023, 'loss': 0.0011342560528798862, 'used_bw': 2.385895220037876, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 6, {'free_bw': 10.612387148273783, 'delay': 3.1507015228271484, 'loss': 0.002268429019260296, 'used_bw': 2.3876128517262183, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 12, {'free_bw': 12.61168923507093, 'delay': 0.8519887924194336, 'loss': 0.0, 'used_bw': 2.3883107649290696, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985633043999, 'delay': 1.4050006866455078, 'loss': 0.0, 'used_bw': 0.000143669560011977, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904220293324, 'delay': 2.5833845138549805, 'loss': 0.0, 'used_bw': 9.577970667464699e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.528006391052543, 'delay': 5.353450775146484, 'loss': 0.006200845381920402, 'used_bw': 1.4719936089474555, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.31})
(8, 2, {'free_bw': 24.515197443323668, 'delay': 3.0164718627929688, 'loss': 0.006327879053138364, 'used_bw': 1.4848025566763325, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 38.08})
(10, 9, {'free_bw': 28.912973037747168, 'delay': 2.2993087768554688, 'loss': 0.011213389361943769, 'used_bw': 1.0870269622528326, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(10, 16, {'free_bw': 18.92264909127223, 'delay': 1.5072822570800781, 'loss': 0.0, 'used_bw': 1.077350908727768, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.99985631610457, 'delay': 3.079533576965332, 'loss': 0.0, 'used_bw': 0.0001436838954300483, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 24.913932714385574, 'delay': 3.4706592559814453, 'loss': 0.01146244652695218, 'used_bw': 1.0860672856144251, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856201318156, 'delay': 1.3651847839355469, 'loss': 0.0, 'used_bw': 0.00014379868184541465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 20.938831752371403, 'delay': 3.513455390930176, 'loss': 0.0020791278751606324, 'used_bw': 3.061168247628596, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(12, 13, {'free_bw': 15.637295009980036, 'delay': 1.4892816543579102, 'loss': 0.0019768978518908127, 'used_bw': 2.3627049900199646, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(16, 11, {'free_bw': 18.999904134212102, 'delay': 1.0155439376831055, 'loss': 0.0, 'used_bw': 9.586578789694745e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999856244384546, 'delay': 1.6580820083618164, 'loss': 0.0, 'used_bw': 0.00014375561545372463, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 22.91797524950099, 'delay': 1.1179447174072266, 'loss': 0.005536347367392011, 'used_bw': 3.082024750499008, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 50.0})
(11, 15, {'free_bw': 29.99990416292303, 'delay': 2.619147300720215, 'loss': 0.0, 'used_bw': 9.583707696914976e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.55781745556223, 'delay': 3.3375024795532227, 'loss': 0.0017649080259682086, 'used_bw': 1.4421825444377694, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(15, 14, {'free_bw': 27.99990416292303, 'delay': 3.5326480865478516, 'loss': 0.0, 'used_bw': 9.583707696914976e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 20.425643605870093, 'delay': 3.736138343811035, 'loss': 0.0021109477760234497, 'used_bw': 2.5743563941299072, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 20.0})
(15, 19, {'free_bw': 24.906467006089734, 'delay': 3.205537796020508, 'loss': 0.0019401057697227082, 'used_bw': 3.0935329939102663, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 53.85})
(15, 17, {'free_bw': 23.90767381974242, 'delay': 2.6683807373046875, 'loss': 0.0018408942952917175, 'used_bw': 3.0923261802575794, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 44.72})
(14, 13, {'free_bw': 18.99985628742515, 'delay': 2.953171730041504, 'loss': 0.0, 'used_bw': 0.00014371257485029965, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 14.557213501098481, 'delay': 4.09090518951416, 'loss': 0.0, 'used_bw': 1.44278649890152, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 12.432770121829508, 'delay': 2.949953079223633, 'loss': 0.0014776155829898938, 'used_bw': 5.567229878170492, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(20, 24, {'free_bw': 19.796381066506928, 'delay': 1.687765121459961, 'loss': 0.0017277495753661712, 'used_bw': 3.2036189334930705, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(20, 19, {'free_bw': 15.999904134212104, 'delay': 3.5141706466674805, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 13.462300609207993, 'delay': 5.869030952453613, 'loss': 0.0012522099458503562, 'used_bw': 4.537699390792007, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(24, 27, {'free_bw': 15.351319352905989, 'delay': 1.4783143997192383, 'loss': 0.005515438712832071, 'used_bw': 4.648680647094011, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 41.23})
(24, 23, {'free_bw': 25.999904134212102, 'delay': 1.949310302734375, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 19, {'free_bw': 24.999904220293324, 'delay': 3.339529037475586, 'loss': 0.0, 'used_bw': 9.577970667464699e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 17, {'free_bw': 21.999904220293324, 'delay': 2.3735761642456055, 'loss': 0.0, 'used_bw': 9.577970667465134e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(18, 22, {'free_bw': 7.024735907412856, 'delay': 2.133965492248535, 'loss': 0.0, 'used_bw': 2.975264092587144, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 23, {'free_bw': 10.491149505642758, 'delay': 4.374146461486816, 'loss': 0.0043084449611985615, 'used_bw': 2.5088504943572416, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 56.57})
(19, 23, {'free_bw': 17.999856186956954, 'delay': 2.230405807495117, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 26, {'free_bw': 16.513913512433817, 'delay': 2.6422739028930664, 'loss': 0.00565384908620378, 'used_bw': 2.4860864875661837, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 32.02})
(23, 27, {'free_bw': 12.999808726838015, 'delay': 2.8940439224243164, 'loss': 0.0, 'used_bw': 0.00019127316198445886, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(23, 22, {'free_bw': 19.055640790261414, 'delay': 2.5780200958251953, 'loss': 0.00612427804485255, 'used_bw': 1.9443592097385878, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 50.25})
(25, 21, {'free_bw': 24.999856201318156, 'delay': 5.601286888122559, 'loss': 0.0, 'used_bw': 0.00014379868184541465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.99985631610457, 'delay': 3.27908992767334, 'loss': 0.0, 'used_bw': 0.00014368389543005484, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 17.972409499101968, 'delay': 3.083348274230957, 'loss': 0.010519033381747858, 'used_bw': 1.027590500898031, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(25, 22, {'free_bw': 17.024601875873053, 'delay': 2.5920867919921875, 'loss': 0.005762428886825512, 'used_bw': 3.9753981241269467, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 32.02})
(21, 17, {'free_bw': 27.9999041820541, 'delay': 2.652883529663086, 'loss': 0.0, 'used_bw': 9.581794590278684e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 22, {'free_bw': 18.99985631610457, 'delay': 2.5627613067626953, 'loss': 0.0, 'used_bw': 0.00014368389543005484, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(30, 27, {'free_bw': 21.556928471807133, 'delay': 1.7633438110351562, 'loss': 0.0, 'used_bw': 1.4430715281928654, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(30, 26, {'free_bw': 21.99990421073638, 'delay': 2.8661489486694336, 'loss': 0.0, 'used_bw': 9.578926362003655e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 26.93})
(30, 29, {'free_bw': 24.99990421073638, 'delay': 3.0493736267089844, 'loss': 0.0, 'used_bw': 9.578926362003655e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(27, 26, {'free_bw': 25.99990436341901, 'delay': 3.1937360763549805, 'loss': 0.0, 'used_bw': 9.563658099222943e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.41})
(28, 29, {'free_bw': 21.977243663939326, 'delay': 3.5762786865234375, 'loss': 0.0, 'used_bw': 1.0227563360606733, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(1, 2, {'free_bw': 26.99990416292303, 'delay': 2.675294876098633, 'loss': 0.0, 'used_bw': 9.583707696914976e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(17, 22, {'free_bw': 19.978286170425044, 'delay': 3.0553340911865234, 'loss': 0.00204650538861495, 'used_bw': 3.0217138295749546, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 46.1})
