(4, 3, {'free_bw': 8.037050949051165, 'delay': 2.662181854248047, 'loss': 7.938382285092421e-05, 'used_bw': 9.962949050948835, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808210967934, 'delay': 2.2197961807250977, 'loss': 0.0, 'used_bw': 0.00019178903206472071, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1387296377823617, 'delay': 1.542806625366211, 'loss': 6.217885111653237e-05, 'used_bw': 9.861270362217638, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 25.0})
(4, 5, {'free_bw': 26.9999041820541, 'delay': 4.18400764465332, 'loss': 0.0, 'used_bw': 9.581794590279117e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856273081146, 'delay': 4.583001136779785, 'loss': 0.0, 'used_bw': 0.00014372691885418677, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99980823012385, 'delay': 1.7615556716918945, 'loss': 0.0, 'used_bw': 0.00019176987614862706, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.9999041820541, 'delay': 3.995656967163086, 'loss': 0.0, 'used_bw': 9.581794590279117e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999904134212104, 'delay': 2.4628639221191406, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.999904134212104, 'delay': 3.9058923721313477, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856215676484, 'delay': 2.9344558715820312, 'loss': 0.0, 'used_bw': 0.00014378432351473626, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904134212102, 'delay': 2.0265579223632812, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.274596883739235, 'delay': 3.4363269805908203, 'loss': 0.0004837589765805995, 'used_bw': 9.725403116260763, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 38.08})
(8, 11, {'free_bw': 19.35764809267038, 'delay': 2.7010440826416016, 'loss': 0.0008836422153788424, 'used_bw': 9.642351907329619, 'pkt_err': 0.0, 'pkt_drop': 15, 'distance': 40.31})
(10, 9, {'free_bw': 21.17914285714316, 'delay': 2.227306365966797, 'loss': 0.0011349366305447824, 'used_bw': 8.820857142856841, 'pkt_err': 0.0, 'pkt_drop': 15, 'distance': 31.62})
(10, 16, {'free_bw': 11.267535849810374, 'delay': 2.210855484008789, 'loss': 8.129934485953953e-05, 'used_bw': 8.732464150189626, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856344772546, 'delay': 1.7666816711425781, 'loss': 0.0, 'used_bw': 0.00014365522745410524, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.17914285714316, 'delay': 1.9540786743164062, 'loss': 0.0007325329973369267, 'used_bw': 8.820857142856841, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(12, 14, {'free_bw': 18.999904134212102, 'delay': 4.262566566467285, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.253529364762008, 'delay': 3.6606788635253906, 'loss': 0.0004123436604435034, 'used_bw': 9.746470635237992, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 50.0})
(12, 13, {'free_bw': 17.99990417248952, 'delay': 2.609372138977051, 'loss': 0.0, 'used_bw': 9.582751048113369e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(16, 11, {'free_bw': 18.999856201318156, 'delay': 2.441287040710449, 'loss': 0.0, 'used_bw': 0.00014379868184541465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999904143784324, 'delay': 2.204298973083496, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 8.065006590773137, 'delay': 1.9884109497070312, 'loss': 0.0004588154789969356, 'used_bw': 17.934993409226863, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904143784324, 'delay': 3.1690597534179688, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.529370880766184, 'delay': 2.361774444580078, 'loss': 6.604015471107526e-05, 'used_bw': 9.470629119233816, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(15, 14, {'free_bw': 27.99985623003195, 'delay': 2.182602882385254, 'loss': 0.0, 'used_bw': 0.00014376996805112364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 14.133914812968063, 'delay': 2.0904541015625, 'loss': 0.0, 'used_bw': 8.866085187031937, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 18.540419055228128, 'delay': 2.3353099822998047, 'loss': 0.0002837764161108113, 'used_bw': 9.459580944771872, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 53.85})
(15, 17, {'free_bw': 17.539950883497887, 'delay': 3.5976171493530273, 'loss': 6.718150220901592e-05, 'used_bw': 9.460049116502113, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 44.72})
(14, 13, {'free_bw': 18.99990417248952, 'delay': 2.744317054748535, 'loss': 0.0, 'used_bw': 9.582751048113369e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.530301008688628, 'delay': 2.9449462890625, 'loss': 0.0002641608725720766, 'used_bw': 9.469698991311372, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(13, 20, {'free_bw': 13.582006787782005, 'delay': 3.81314754486084, 'loss': 0.0, 'used_bw': 4.417993212217995, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(24, 20, {'free_bw': 18.57759840239655, 'delay': 2.514958381652832, 'loss': 0.0, 'used_bw': 4.422401597603449, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 19, {'free_bw': 0.10505542794353318, 'delay': 316.8830871582031, 'loss': 5.427814715657258e-05, 'used_bw': 17.894944572056467, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(24, 27, {'free_bw': 6.647189054229395, 'delay': 2.43985652923584, 'loss': 6.134131104858121e-05, 'used_bw': 13.352810945770605, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 41.23})
(24, 23, {'free_bw': 25.999904134212102, 'delay': 2.501368522644043, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(20, 19, {'free_bw': 15.999904143784324, 'delay': 4.031658172607422, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(18, 19, {'free_bw': 24.999856359102246, 'delay': 2.9973983764648438, 'loss': 0.0, 'used_bw': 0.00014364089775560317, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 23, {'free_bw': 4.314667730673001, 'delay': 1.742243766784668, 'loss': 0.0, 'used_bw': 8.685332269326999, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 56.57})
(18, 22, {'free_bw': 1.0588635275342249, 'delay': 1.6895532608032227, 'loss': 4.772640009056895e-05, 'used_bw': 8.941136472465775, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.4})
(18, 17, {'free_bw': 21.999904239401495, 'delay': 2.497434616088867, 'loss': 0.0, 'used_bw': 9.576059850374411e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(19, 23, {'free_bw': 17.999904124637972, 'delay': 2.1500587463378906, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 26, {'free_bw': 10.390880655148237, 'delay': 2.88999080657959, 'loss': 0.0, 'used_bw': 8.609119344851763, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(23, 22, {'free_bw': 12.044405032953975, 'delay': 2.7486085891723633, 'loss': 0.0009811687168667087, 'used_bw': 8.955594967046025, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 50.25})
(23, 27, {'free_bw': 12.999904134212104, 'delay': 1.7278194427490234, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(25, 21, {'free_bw': 24.999904134212102, 'delay': 5.750775337219238, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.999904134212102, 'delay': 2.1032094955444336, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 10.671546687949206, 'delay': 3.5865306854248047, 'loss': 0.0007781991649075863, 'used_bw': 8.328453312050794, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 50.0})
(25, 22, {'free_bw': 3.835757007482229, 'delay': 2.8159618377685547, 'loss': 0.0007152450627941951, 'used_bw': 17.16424299251777, 'pkt_err': 0.0, 'pkt_drop': 25, 'distance': 32.02})
(21, 17, {'free_bw': 27.99980832584606, 'delay': 2.527594566345215, 'loss': 0.0, 'used_bw': 0.00019167415393830822, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 22, {'free_bw': 18.999904229848365, 'delay': 4.736661911010742, 'loss': 0.0, 'used_bw': 9.577015163607015e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(30, 27, {'free_bw': 14.07686775868932, 'delay': 2.6875734329223633, 'loss': 0.001087111720981592, 'used_bw': 8.92313224131068, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 44.72})
(30, 26, {'free_bw': 21.999904191616768, 'delay': 4.931092262268066, 'loss': 0.0, 'used_bw': 9.580838323352876e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 26.93})
(30, 29, {'free_bw': 24.999904229848365, 'delay': 2.5703907012939453, 'loss': 0.0, 'used_bw': 9.577015163607015e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(27, 26, {'free_bw': 25.99980823012385, 'delay': 1.649022102355957, 'loss': 0.0, 'used_bw': 0.0001917698761486097, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.41})
(28, 29, {'free_bw': 14.755919784495774, 'delay': 3.7914514541625977, 'loss': 8.63714799483763e-05, 'used_bw': 8.244080215504226, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 50.0})
(17, 22, {'free_bw': 5.433630827592786, 'delay': 2.011537551879883, 'loss': 0.0005753076897410874, 'used_bw': 17.566369172407214, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 46.1})
(2, 1, {'free_bw': 26.999856215676484, 'delay': 2.1930932998657227, 'loss': 0.0, 'used_bw': 0.00014378432351472322, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
