(4, 3, {'free_bw': 8.038304725746842, 'delay': 396.6381549835205, 'loss': 5.2025288307816874e-05, 'used_bw': 9.961695274253158, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999903980796159, 'delay': 2.053380012512207, 'loss': 0.0, 'used_bw': 9.601920384077206e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1536531306266191, 'delay': 0.5846023559570312, 'loss': 5.2549677408880286e-05, 'used_bw': 9.84634686937338, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904115061927, 'delay': 4.1637420654296875, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904115061927, 'delay': 2.4824142456054688, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904095904096, 'delay': 1.8665790557861328, 'loss': 0.0, 'used_bw': 9.590409590410254e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.238271654331356, 'delay': 0.6972551345825195, 'loss': 0.0007068700430939927, 'used_bw': 9.761728345668644, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(7, 6, {'free_bw': 3.2387677535511994, 'delay': 0.10859966278076172, 'loss': 0.0005715623304825756, 'used_bw': 9.7612322464488, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(7, 12, {'free_bw': 5.237777067519586, 'delay': 2.0526647567749023, 'loss': 0.000309810078745631, 'used_bw': 9.762222932480414, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985617259289, 'delay': 1.5921592712402344, 'loss': 0.0, 'used_bw': 0.0001438274071114703, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.24885297059372, 'delay': 3.127455711364746, 'loss': 0.0003084742457599415, 'used_bw': 9.75114702940628, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 38.08})
(8, 11, {'free_bw': 19.338901827624014, 'delay': 1.9356012344360352, 'loss': 0.0006804712151880209, 'used_bw': 9.661098172375988, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 40.31})
(8, 10, {'free_bw': 23.999904115061927, 'delay': 2.6007890701293945, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
