(2, 1, {'free_bw': 26.99990405756546, 'delay': 3.180265426635742, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(12, 11, {'free_bw': 23.999856071964018, 'delay': 4.8226118087768555, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 11, {'free_bw': 18.999856071964018, 'delay': 2.0346641540527344, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 24.33190604697653, 'delay': 3.3451318740844727, 'loss': 0.0034938657732462653, 'used_bw': 1.66809395302347, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 50.0})
(16, 15, {'free_bw': 24.999904047976013, 'delay': 2.043604850769043, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999856071964018, 'delay': 1.110076904296875, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 29.999904047976013, 'delay': 0.9138584136962891, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999856071964018, 'delay': 2.5321245193481445, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 20.266189305347293, 'delay': 1.7145872116088867, 'loss': 0.00276518670124185, 'used_bw': 2.733810694652706, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 20.0})
(15, 19, {'free_bw': 24.912287827303572, 'delay': 2.5196075439453125, 'loss': 0.01699234581241932, 'used_bw': 3.087712172696426, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 53.85})
(15, 17, {'free_bw': 23.9125069465267, 'delay': 2.4274587631225586, 'loss': 0.0, 'used_bw': 3.0874930534733, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999904047976013, 'delay': 1.841425895690918, 'loss': 0.0, 'used_bw': 9.595202398800713e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 15.99990405756546, 'delay': 0.7191896438598633, 'loss': 0.0, 'used_bw': 9.594243453927561e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 17.999904047976013, 'delay': 2.3061037063598633, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(17, 21, {'free_bw': 27.999856071964018, 'delay': 1.8062591552734375, 'loss': 0.0, 'used_bw': 0.0001439280359820107, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(17, 18, {'free_bw': 21.999904047976013, 'delay': 1.0936260223388672, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(17, 22, {'free_bw': 21.367628985507228, 'delay': 1.7268657684326172, 'loss': 0.007129780944308876, 'used_bw': 1.632371014492773, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 46.1})
(20, 24, {'free_bw': 22.99990405756546, 'delay': 3.326535224914551, 'loss': 0.0, 'used_bw': 9.594243453927561e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(20, 19, {'free_bw': 15.99990405756546, 'delay': 3.485441207885742, 'loss': 0.0, 'used_bw': 9.594243453927561e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 14.912335798520914, 'delay': 2.7954578399658203, 'loss': 0.0, 'used_bw': 3.087664201479086, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 27, {'free_bw': 19.99990405756546, 'delay': 2.681136131286621, 'loss': 0.0, 'used_bw': 9.594243453927561e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(24, 23, {'free_bw': 25.99990405756546, 'delay': 2.4068355560302734, 'loss': 0.0, 'used_bw': 9.594243453927561e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 22, {'free_bw': 9.999856071964018, 'delay': 3.341197967529297, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 19, {'free_bw': 24.999856086348192, 'delay': 3.2355785369873047, 'loss': 0.0, 'used_bw': 0.00014391365180891342, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 23, {'free_bw': 10.323183208395832, 'delay': 1.7330646514892578, 'loss': 0.004986807627095593, 'used_bw': 2.6768167916041685, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 56.57})
(19, 23, {'free_bw': 17.99990405756546, 'delay': 2.7573108673095703, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(22, 23, {'free_bw': 19.403164817591186, 'delay': 2.1355152130126953, 'loss': 0.01878454482756681, 'used_bw': 1.5968351824088145, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 50.25})
(22, 25, {'free_bw': 20.999808095952023, 'delay': 4.86147403717041, 'loss': 0.0, 'used_bw': 0.0001919040479760099, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(22, 21, {'free_bw': 18.999856071964018, 'delay': 5.060553550720215, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(23, 26, {'free_bw': 16.33537231384311, 'delay': 2.224087715148926, 'loss': 0.004874100506906453, 'used_bw': 2.6646276861568925, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 32.02})
(23, 27, {'free_bw': 12.999904047976012, 'delay': 2.7990341186523438, 'loss': 0.0, 'used_bw': 9.595202398800713e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(25, 21, {'free_bw': 24.999904047976013, 'delay': 3.37374210357666, 'loss': 0.0, 'used_bw': 9.595202398800713e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.999904047976013, 'delay': 200.34122467041016, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 18.999904047976013, 'delay': 1.949906349182129, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(26, 27, {'free_bw': 25.999904047976013, 'delay': 2.9424428939819336, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.41})
(26, 30, {'free_bw': 21.999904047976013, 'delay': 2.911210060119629, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 26.93})
(27, 30, {'free_bw': 22.999904047976013, 'delay': 2.193450927734375, 'loss': 0.0, 'used_bw': 9.595202398800713e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(30, 29, {'free_bw': 24.999856071964018, 'delay': 7.583022117614746, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(29, 28, {'free_bw': 22.999856071964018, 'delay': 3.2269954681396484, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
