(4, 3, {'free_bw': 8.038152861143645, 'delay': 1.8624067306518555, 'loss': 7.778776683796737e-05, 'used_bw': 9.961847138856355, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904353890605, 'delay': 2.452731132507324, 'loss': 0.0, 'used_bw': 9.564610939523512e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.155258019525366, 'delay': 2.478361129760742, 'loss': 0.0012475368092688679, 'used_bw': 9.844741980474634, 'pkt_err': 0.0, 'pkt_drop': 34, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856430707876, 'delay': 2.973198890686035, 'loss': 0.0, 'used_bw': 0.00014356929212363276, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904287138584, 'delay': 2.1556615829467773, 'loss': 0.0, 'used_bw': 9.571286141575517e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904047976013, 'delay': 3.7175416946411133, 'loss': 0.0, 'used_bw': 9.595202398801368e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.213857627118395, 'delay': 2.036929130554199, 'loss': 0.000555469025422053, 'used_bw': 9.786142372881605, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 6, {'free_bw': 3.2090823951382443, 'delay': 4.064202308654785, 'loss': 0.0016938068143447624, 'used_bw': 9.790917604861756, 'pkt_err': 0.0, 'pkt_drop': 30, 'distance': 31.62})
(7, 12, {'free_bw': 5.204583208245266, 'delay': 2.3801326751708984, 'loss': 0.00024411849602575634, 'used_bw': 9.795416791754734, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904344360303, 'delay': 2.0432472229003906, 'loss': 0.0, 'used_bw': 9.565563969708993e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999856530835906, 'delay': 1.5485286712646484, 'loss': 0.0, 'used_bw': 0.0001434691640928527, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.24206755946374, 'delay': 6.0280561447143555, 'loss': 0.001815735026241928, 'used_bw': 9.75793244053626, 'pkt_err': 0.0, 'pkt_drop': 32, 'distance': 38.08})
(8, 11, {'free_bw': 19.35475169390201, 'delay': 3.39508056640625, 'loss': 0.0009797340940151233, 'used_bw': 9.645248306097992, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 40.31})
(10, 9, {'free_bw': 21.181524359867918, 'delay': 3.023862838745117, 'loss': 0.002045136936605368, 'used_bw': 8.818475640132082, 'pkt_err': 0.0, 'pkt_drop': 29, 'distance': 31.62})
(10, 16, {'free_bw': 11.262864247042451, 'delay': 2.8357505798339844, 'loss': 0.0, 'used_bw': 8.737135752957549, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904353890607, 'delay': 1.7300844192504883, 'loss': 0.0, 'used_bw': 9.56461093952438e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.185904951678218, 'delay': 2.5482177734375, 'loss': 0.0022745166171514643, 'used_bw': 8.81409504832178, 'pkt_err': 0.0, 'pkt_drop': 32, 'distance': 31.62})
(12, 14, {'free_bw': 18.999903932752925, 'delay': 3.5833120346069336, 'loss': 0.0, 'used_bw': 9.606724707295603e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.246719903932249, 'delay': 3.148317337036133, 'loss': 0.0006477748180906237, 'used_bw': 9.753280096067751, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 50.0})
(12, 13, {'free_bw': 8.305107975582406, 'delay': 2.0900964736938477, 'loss': 0.0015258938840211917, 'used_bw': 9.694892024417594, 'pkt_err': 0.0, 'pkt_drop': 27, 'distance': 31.62})
(16, 11, {'free_bw': 18.999855783675514, 'delay': 2.3381710052490234, 'loss': 0.0, 'used_bw': 0.00014421632448672166, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 8.036985762984045, 'delay': 3.3191442489624023, 'loss': 0.0012330686299528233, 'used_bw': 17.963014237015955, 'pkt_err': 0.0, 'pkt_drop': 40, 'distance': 50.0})
