(4, 3, {'free_bw': 8.044207075754858, 'delay': 3.5353899002075195, 'loss': 9.463191315698085e-05, 'used_bw': 9.955792924245142, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808115130921, 'delay': 1.9786357879638672, 'loss': 0.0, 'used_bw': 0.00019188486907854686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1700604362614495, 'delay': 2.426743507385254, 'loss': 0.00038720722765039147, 'used_bw': 9.82993956373855, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990405756546, 'delay': 2.593517303466797, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985605757697, 'delay': 5.9043169021606445, 'loss': 0.0, 'used_bw': 0.00014394242303077595, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904038384646, 'delay': 2.1209716796875, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.22989035614255, 'delay': 2.8984546661376953, 'loss': 0.00014960106447856818, 'used_bw': 9.77010964385745, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 3.233263831915851, 'delay': 2.845644950866699, 'loss': 0.0006396083400176671, 'used_bw': 9.76673616808415, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(7, 12, {'free_bw': 5.232361744697972, 'delay': 1.9167661666870117, 'loss': 0.0, 'used_bw': 9.767638255302028, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985592796398, 'delay': 3.551006317138672, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.23828371488524, 'delay': 3.4062862396240234, 'loss': 0.0009526805600635118, 'used_bw': 9.761716285114757, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 38.08})
(8, 11, {'free_bw': 19.351178789394595, 'delay': 3.1430721282958984, 'loss': 0.0006545936720177783, 'used_bw': 9.648821210605407, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 40.31})
(8, 10, {'free_bw': 23.99990398079616, 'delay': 3.6330223083496094, 'loss': 0.0, 'used_bw': 9.601920384077206e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 21.167107021403922, 'delay': 2.3980140686035156, 'loss': 0.001048221604969521, 'used_bw': 8.832892978596078, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(10, 16, {'free_bw': 11.259864772954234, 'delay': 3.0930042266845703, 'loss': 0.0, 'used_bw': 8.740135227045766, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 1, {'free_bw': 17.163788294146975, 'delay': 0, 'loss': 0.00031130195716794727, 'used_bw': 8.836211705853023, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(9, 2, {'free_bw': 20.999904028791363, 'delay': 0.7241964340209961, 'loss': 0.0, 'used_bw': 9.597120863741163e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(12, 14, {'free_bw': 18.99985605757697, 'delay': 1.4628171920776367, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.250504452226007, 'delay': 5.59842586517334, 'loss': 0.0003608533600408189, 'used_bw': 9.749495547773993, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 50.0})
(12, 13, {'free_bw': 8.337799119647071, 'delay': 2.2132396697998047, 'loss': 0.00015110085702060746, 'used_bw': 9.662200880352929, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(16, 11, {'free_bw': 18.99985597119424, 'delay': 4.61733341217041, 'loss': 0.0, 'used_bw': 0.0001440288057611581, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 8.049759279639623, 'delay': 0, 'loss': 0.00024270051165848096, 'used_bw': 17.950240720360377, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 50.0})
(16, 15, {'free_bw': 24.99990398079616, 'delay': 2.4257898330688477, 'loss': 0.0, 'used_bw': 9.601920384076334e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.99985592796398, 'delay': 1.8892288208007812, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.533836518259026, 'delay': 1.6078948974609375, 'loss': 0.0, 'used_bw': 9.466163481740974, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999807923169268, 'delay': 0.3358125686645508, 'loss': 0.0, 'used_bw': 0.0001920768307322911, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 13.44394997498739, 'delay': 4.297018051147461, 'loss': 0.00024846640144842195, 'used_bw': 9.55605002501261, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 20.0})
(15, 19, {'free_bw': 18.537689644822308, 'delay': 15.88904857635498, 'loss': 0.00015555493265847334, 'used_bw': 9.46231035517769, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 53.85})
(15, 17, {'free_bw': 17.53633056528254, 'delay': 0, 'loss': 0.0, 'used_bw': 9.463669434717461, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.99985594237695, 'delay': 1.280069351196289, 'loss': 0.0, 'used_bw': 0.00014405762304923144, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.52898929464722, 'delay': 0, 'loss': 0.0, 'used_bw': 9.47101070535278, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 0.28445778311341385, 'delay': 329.1367292404175, 'loss': 0.00011107878160971327, 'used_bw': 17.715542216886586, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 30.0})
(24, 20, {'free_bw': 13.971461730866157, 'delay': 1.4351606369018555, 'loss': 8.522296849785432e-05, 'used_bw': 9.028538269133843, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(24, 19, {'free_bw': 0.39408716513378295, 'delay': 321.6468095779419, 'loss': 3.3717014969399705e-05, 'used_bw': 17.605912834866217, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(24, 27, {'free_bw': 2.2268615415370085, 'delay': 2.2760629653930664, 'loss': 0.0005413559524805609, 'used_bw': 17.77313845846299, 'pkt_err': 0.0, 'pkt_drop': 19, 'distance': 41.23})
(24, 23, {'free_bw': 25.99985605757697, 'delay': 8.493661880493164, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(20, 19, {'free_bw': 15.999904038384646, 'delay': 0, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(18, 19, {'free_bw': 24.99985605757697, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
