(4, 3, {'free_bw': 13.930808153477141, 'delay': 0.764012336730957, 'loss': 9.50016178229601e-05, 'used_bw': 4.069191846522859, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904277594975, 'delay': 2.4499893188476562, 'loss': 0.0, 'used_bw': 9.572240502542196e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 6.969861227754613, 'delay': 3.4742355346679688, 'loss': 0.0010388804507326236, 'used_bw': 4.030138772245387, 'pkt_err': 0.0, 'pkt_drop': 23, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856373429083, 'delay': 2.282857894897461, 'loss': 0.0, 'used_bw': 0.00014362657091562166, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904248952724, 'delay': 3.6377906799316406, 'loss': 0.0, 'used_bw': 9.575104727708113e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856143856142, 'delay': 2.4766921997070312, 'loss': 0.0, 'used_bw': 0.00014385614385615378, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.244997806580011, 'delay': 2.808094024658203, 'loss': 0.0002672177931588216, 'used_bw': 9.755002193419989, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(7, 6, {'free_bw': 3.2471340123827854, 'delay': 3.7189722061157227, 'loss': 0.0006434876893587784, 'used_bw': 9.752865987617215, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(7, 12, {'free_bw': 5.2480838909416985, 'delay': 2.7055740356445312, 'loss': 0.0006434916481531636, 'used_bw': 9.751916109058302, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856402074194, 'delay': 2.57110595703125, 'loss': 0.0, 'used_bw': 0.00014359792580773478, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.23306133866155, 'delay': 2.3386478424072266, 'loss': 0.0014389760208281357, 'used_bw': 9.766938661338449, 'pkt_err': 0.0, 'pkt_drop': 18, 'distance': 38.08})
(8, 11, {'free_bw': 19.32535141603534, 'delay': 3.69107723236084, 'loss': 0.00039726299610518635, 'used_bw': 9.67464858396466, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 40.31})
(8, 10, {'free_bw': 23.999904277594975, 'delay': 5.0688982009887695, 'loss': 0.0, 'used_bw': 9.572240502542196e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 21.144006392328954, 'delay': 3.6829710006713867, 'loss': 0.0009516559725869101, 'used_bw': 8.855993607671047, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(10, 16, {'free_bw': 11.228760687175937, 'delay': 2.4259090423583984, 'loss': 0.00010561878514895852, 'used_bw': 8.771239312824063, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 1, {'free_bw': 17.143737561072484, 'delay': 3.814101219177246, 'loss': 0.0002667138364796488, 'used_bw': 8.856262438927516, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(9, 2, {'free_bw': 20.99980855518995, 'delay': 2.006411552429199, 'loss': 0.0, 'used_bw': 0.00019144481005086127, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
