(4, 3, {'free_bw': 8.039394715772808, 'delay': 2.2802352905273438, 'loss': 0.0012405719840302319, 'used_bw': 9.960605284227192, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904191616766, 'delay': 0, 'loss': 0.0, 'used_bw': 9.580838323352876e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1380971958883688, 'delay': 18.724918365478516, 'loss': 0.0, 'used_bw': 9.861902804111631, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99985628742515, 'delay': 1.7957687377929688, 'loss': 0.0, 'used_bw': 0.0001437125748503062, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990392313851, 'delay': 2.6286840438842773, 'loss': 0.0, 'used_bw': 9.607686148918953e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999855884707767, 'delay': 8.088469505310059, 'loss': 0.0, 'used_bw': 0.0001441152922337974, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.226586568206503, 'delay': 3.3736228942871094, 'loss': 0.0011655446328453862, 'used_bw': 9.773413431793497, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 31.62})
(7, 6, {'free_bw': 3.2277473306054656, 'delay': 2.5066137313842773, 'loss': 0.0020223461727938265, 'used_bw': 9.772252669394534, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 31.62})
(7, 12, {'free_bw': 5.225563273453519, 'delay': 3.228425979614258, 'loss': 0.002261770028353893, 'used_bw': 9.774436726546481, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 30.0})
(7, 8, {'free_bw': 23.999808364108194, 'delay': 2.4482011795043945, 'loss': 0.0, 'used_bw': 0.00019163589180556497, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904191616768, 'delay': 0, 'loss': 0.0, 'used_bw': 9.580838323352876e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.23255568862318, 'delay': 0.3180503845214844, 'loss': 0.002963054104440865, 'used_bw': 9.767444311376819, 'pkt_err': 0.0, 'pkt_drop': 15, 'distance': 38.08})
(8, 11, {'free_bw': 19.321357420900515, 'delay': 0, 'loss': 0.0023566294430774123, 'used_bw': 9.678642579099485, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 40.31})
(10, 9, {'free_bw': 21.171534085238253, 'delay': 0, 'loss': 0.004257757538354275, 'used_bw': 8.828465914761747, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 31.62})
(10, 16, {'free_bw': 11.276004405727514, 'delay': 4.105329513549805, 'loss': 0.00021344193313488694, 'used_bw': 8.723995594272486, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 2, {'free_bw': 20.9999041820541, 'delay': 0, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.171534085238253, 'delay': 0, 'loss': 0.0034908585624010614, 'used_bw': 8.828465914761747, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985628742515, 'delay': 6.89244270324707, 'loss': 0.0, 'used_bw': 0.00014371257485029315, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 8.307729756781088, 'delay': 2.998232841491699, 'loss': 0.001419252546608977, 'used_bw': 9.692270243218912, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(12, 11, {'free_bw': 14.236249148808211, 'delay': 3.8526058197021484, 'loss': 0.001338442566990991, 'used_bw': 9.763750851191789, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 50.0})
(16, 11, {'free_bw': 18.99990387503755, 'delay': 8.635759353637695, 'loss': 0.0, 'used_bw': 9.612496245118577e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 8.07306666666791, 'delay': 3.481149673461914, 'loss': 0.0011345949168118958, 'used_bw': 17.92693333333209, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 50.0})
(16, 15, {'free_bw': 24.99985582699239, 'delay': 2.7496814727783203, 'loss': 0.0, 'used_bw': 0.00014417300760914, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
