(4, 3, {'free_bw': 8.037348260695627, 'delay': 2.1097660064697266, 'loss': 0.0005844078079849522, 'used_bw': 9.962651739304373, 'pkt_err': 0.0, 'pkt_drop': 13, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808344979037, 'delay': 1.7611980438232422, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1353355959273603, 'delay': 2.1032094955444336, 'loss': 0.0, 'used_bw': 9.86466440407264, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856273081146, 'delay': 2.367377281188965, 'loss': 0.0, 'used_bw': 0.00014372691885417374, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904038384646, 'delay': 1.9564628601074219, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904038384646, 'delay': 1.9369125366210938, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.2576016, 'delay': 2.252817153930664, 'loss': 0.0001543704825785801, 'used_bw': 9.7423984, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 3.2582196901550287, 'delay': 1.3201236724853516, 'loss': 0.00042844321795079124, 'used_bw': 9.741780309844971, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 31.62})
(7, 12, {'free_bw': 5.258219690155029, 'delay': 3.321409225463867, 'loss': 0.000505629667101579, 'used_bw': 9.741780309844971, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856071964018, 'delay': 2.398252487182617, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.22954338264685, 'delay': 1.6353130340576172, 'loss': 0.0008996701020209307, 'used_bw': 9.770456617353151, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 38.08})
(8, 11, {'free_bw': 19.326472610955527, 'delay': 1.8140077590942383, 'loss': 0.00031947492793301394, 'used_bw': 9.673527389044473, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 40.31})
(8, 10, {'free_bw': 23.999904019196162, 'delay': 2.113938331604004, 'loss': 0.0, 'used_bw': 9.598080383923697e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 21.15428137186219, 'delay': 1.985788345336914, 'loss': 0.0009234336310174455, 'used_bw': 8.84571862813781, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(10, 16, {'free_bw': 11.235704859027754, 'delay': 4.660487174987793, 'loss': 0.00010908800253167171, 'used_bw': 8.764295140972246, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 1, {'free_bw': 17.15428137186219, 'delay': 1.7610788345336914, 'loss': 0.0003239810106384051, 'used_bw': 8.84571862813781, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(9, 2, {'free_bw': 20.99985605757697, 'delay': 2.0787715911865234, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(12, 14, {'free_bw': 18.999904047976013, 'delay': 1.8497705459594727, 'loss': 0.0, 'used_bw': 9.595202398801368e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 23.99471411435426, 'delay': 1.9364356994628906, 'loss': 0.0, 'used_bw': 0.005285885645741753, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(12, 13, {'free_bw': 8.346687462507893, 'delay': 2.2439956665039062, 'loss': 0.00043272795283159037, 'used_bw': 9.653312537492107, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 31.62})
(16, 11, {'free_bw': 18.999904028791363, 'delay': 3.2094717025756836, 'loss': 0.0, 'used_bw': 9.597120863741163e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 8.056552634210831, 'delay': 3.0187368392944336, 'loss': 0.0004997609686816666, 'used_bw': 17.94344736578917, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 50.0})
(16, 15, {'free_bw': 24.999856043187044, 'delay': 2.209901809692383, 'loss': 0.0, 'used_bw': 0.00014395681295610436, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904038384646, 'delay': 1.9637346267700195, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.52838544582158, 'delay': 1.6820430755615234, 'loss': 0.00014239876162468169, 'used_bw': 9.47161455417842, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(15, 14, {'free_bw': 27.999856071964018, 'delay': 1.9829273223876953, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 22.99702489253224, 'delay': 1.875758171081543, 'loss': 0.0, 'used_bw': 0.002975107467759761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 22.728829351194964, 'delay': 1.8579959869384766, 'loss': 0.0, 'used_bw': 5.271170648805036, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 21.730088173548257, 'delay': 2.094268798828125, 'loss': 0.0, 'used_bw': 5.269911826451742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999904019196162, 'delay': 3.2296180725097656, 'loss': 0.0, 'used_bw': 9.598080383922824e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.529284157921143, 'delay': 2.018094062805176, 'loss': 0.000927534705760277, 'used_bw': 9.470715842078857, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
