(4, 3, {'free_bw': 8.037290103072543, 'delay': 2.884984016418457, 'loss': 7.579710154446978e-05, 'used_bw': 9.962709896927457, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990407673861, 'delay': 2.3189783096313477, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1335027977624996, 'delay': 4.454255104064941, 'loss': 0.0007312076808150315, 'used_bw': 9.8664972022375, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904105483967, 'delay': 6.580114364624023, 'loss': 0.0, 'used_bw': 9.589451603236907e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904105483967, 'delay': 2.4237632751464844, 'loss': 0.0, 'used_bw': 9.589451603236907e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856086348192, 'delay': 1.8123388290405273, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.216967226219728, 'delay': 1.7311573028564453, 'loss': 0.0004259418761178794, 'used_bw': 9.783032773780272, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 6, {'free_bw': 3.216959744281704, 'delay': 3.8483142852783203, 'loss': 0.0009300893187054384, 'used_bw': 9.783040255718296, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(7, 12, {'free_bw': 5.215749875137762, 'delay': 1.4331340789794922, 'loss': 0.0008518828766601545, 'used_bw': 9.784250124862238, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904105483967, 'delay': 2.1102428436279297, 'loss': 0.0, 'used_bw': 9.589451603236036e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99990407673861, 'delay': 1.3277530670166016, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.237064748201256, 'delay': 1.3473033905029297, 'loss': 0.0018975462166587302, 'used_bw': 9.762935251798746, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 38.08})
(8, 11, {'free_bw': 19.328385137834324, 'delay': 2.2585391998291016, 'loss': 0.0010533125433033624, 'used_bw': 9.671614862165676, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 40.31})
(10, 9, {'free_bw': 29.99990407673861, 'delay': 1.5349388122558594, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.999855884707767, 'delay': 1.8326044082641602, 'loss': 0.0, 'used_bw': 0.0001441152922337843, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.99990407673861, 'delay': 0.8252859115600586, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.99985617259289, 'delay': 0, 'loss': 0.0, 'used_bw': 0.0001438274071114703, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99990392313851, 'delay': 1.482248306274414, 'loss': 0.0, 'used_bw': 9.607686148918953e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.230106272472757, 'delay': 2.220273017883301, 'loss': 0.00038412776878584906, 'used_bw': 9.769893727527243, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 50.0})
