(4, 3, {'free_bw': 8.036932174607447, 'delay': 1.7528533935546875, 'loss': 3.5362330896390615e-05, 'used_bw': 9.963067825392553, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990400959904, 'delay': 2.7205944061279297, 'loss': 0.0, 'used_bw': 9.599040095991079e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.999856201318156, 'delay': 2.1419525146484375, 'loss': 0.0, 'used_bw': 0.0001437986818454277, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 1.1459262073794623, 'delay': 1.7189979553222656, 'loss': 0.0, 'used_bw': 9.854073792620538, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.999904143784324, 'delay': 2.7588605880737305, 'loss': 0.0, 'used_bw': 9.585621567649085e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856186956954, 'delay': 2.6210546493530273, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.262431356864512, 'delay': 2.2687911987304688, 'loss': 0.00048411067556565187, 'used_bw': 9.737568643135488, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 6, {'free_bw': 3.263308938212754, 'delay': 1.4127492904663086, 'loss': 0.0002952454620744374, 'used_bw': 9.736691061787246, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 31.62})
(7, 12, {'free_bw': 5.26209798040343, 'delay': 1.5257596969604492, 'loss': 0.0002420552190706374, 'used_bw': 9.73790201959657, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904134212102, 'delay': 1.917123794555664, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999856201318156, 'delay': 1.2127161026000977, 'loss': 0.0, 'used_bw': 0.00014379868184541465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.21143485651455, 'delay': 1.6074180603027344, 'loss': 0.00016136751578412162, 'used_bw': 9.788565143485451, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 38.08})
(8, 11, {'free_bw': 19.306540189714866, 'delay': 0.9986162185668945, 'loss': 0.00041031519110466813, 'used_bw': 9.693459810285136, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 40.31})
(10, 9, {'free_bw': 28.881407629318968, 'delay': 2.1851062774658203, 'loss': 0.0, 'used_bw': 1.1185923706810328, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 18.898244857199934, 'delay': 1.7957687377929688, 'loss': 0.0, 'used_bw': 1.1017551428000665, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856186956954, 'delay': 2.9326677322387695, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 24.88318274415819, 'delay': 1.6579627990722656, 'loss': 0.0, 'used_bw': 1.1168172558418077, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856201318156, 'delay': 1.8552541732788086, 'loss': 0.0, 'used_bw': 0.0001437986818454277, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.241270145970317, 'delay': 2.527475357055664, 'loss': 0.0002219053199729277, 'used_bw': 9.758729854029683, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 50.0})
(12, 13, {'free_bw': 8.361684672989954, 'delay': 2.153635025024414, 'loss': 0.00035192981639175315, 'used_bw': 9.638315327010046, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(16, 11, {'free_bw': 18.999904143784324, 'delay': 2.426743507385254, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 22.599498302376716, 'delay': 3.7279129028320312, 'loss': 0.0003726337221192941, 'used_bw': 3.4005016976232856, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(16, 15, {'free_bw': 24.999904143784324, 'delay': 4.257678985595703, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904143784324, 'delay': 2.42006778717041, 'loss': 0.0, 'used_bw': 9.585621567649085e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.514834431795602, 'delay': 1.9423961639404297, 'loss': 0.00011088975673201459, 'used_bw': 9.485165568204398, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(15, 14, {'free_bw': 27.999904143784324, 'delay': 2.9630661010742188, 'loss': 0.0, 'used_bw': 9.585621567649085e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
