(4, 3, {'free_bw': 10.411400699650258, 'delay': 2.386808395385742, 'loss': 0.0, 'used_bw': 7.588599300349742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990407673861, 'delay': 1.955270767211914, 'loss': 0.0, 'used_bw': 9.592326139088039e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 3.4785213308022884, 'delay': 3.3670663833618164, 'loss': 0.0010586688768838511, 'used_bw': 7.521478669197712, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856115107914, 'delay': 1.934647560119629, 'loss': 0.0, 'used_bw': 0.00014388489208633364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856115107914, 'delay': 1.965165138244629, 'loss': 0.0, 'used_bw': 0.00014388489208633364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99990405756546, 'delay': 2.5805234909057617, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.700236610711386, 'delay': 1.4219284057617188, 'loss': 0.0005595681304912289, 'used_bw': 2.2997633892886125, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 10.702664135105337, 'delay': 1.452803611755371, 'loss': 0.0008393468677233447, 'used_bw': 2.297335864894664, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 12, {'free_bw': 12.702664135105337, 'delay': 3.70633602142334, 'loss': 0.000279782310439289, 'used_bw': 2.297335864894664, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 8, {'free_bw': 23.99990407673861, 'delay': 2.1752119064331055, 'loss': 0.0, 'used_bw': 9.592326139088039e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99980815347722, 'delay': 1.611471176147461, 'loss': 0.0, 'used_bw': 0.00019184652278177823, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.637272581934425, 'delay': 1.8444061279296875, 'loss': 0.0, 'used_bw': 1.3627274180655733, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 2, {'free_bw': 24.62106314948039, 'delay': 1.6193389892578125, 'loss': 0.0, 'used_bw': 1.3789368505196102, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(10, 9, {'free_bw': 29.220616430141938, 'delay': 1.7023086547851562, 'loss': 0.002621968200292945, 'used_bw': 0.7793835698580608, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(10, 16, {'free_bw': 19.229089746152333, 'delay': 1.252889633178711, 'loss': 0.0, 'used_bw': 0.7709102538476672, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.99980817264462, 'delay': 1.2624263763427734, 'loss': 0.0, 'used_bw': 0.00019182735538015756, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.21894934558897, 'delay': 2.234935760498047, 'loss': 0.0026759660541542545, 'used_bw': 0.7810506544110289, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856086348192, 'delay': 1.8622875213623047, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 18.226129064532728, 'delay': 1.8987655639648438, 'loss': 0.000614197989714231, 'used_bw': 5.773870935467271, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 50.0})
