(4, 3, {'free_bw': 17.999904115061927, 'delay': 2.9305219650268555, 'loss': 0.0, 'used_bw': 9.58849380743092e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904105483967, 'delay': 2.1222829818725586, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.999808210967934, 'delay': 2.911686897277832, 'loss': 0.0, 'used_bw': 0.00019178903206472941, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904095904096, 'delay': 5.619645118713379, 'loss': 0.0, 'used_bw': 9.590409590409818e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904115061927, 'delay': 1.9081830978393555, 'loss': 0.0, 'used_bw': 9.58849380743092e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904115061927, 'delay': 2.773284912109375, 'loss': 0.0, 'used_bw': 9.58849380743092e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.999904105483967, 'delay': 3.9235353469848633, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999808210967934, 'delay': 3.4008026123046875, 'loss': 0.0, 'used_bw': 0.00019178903206472941, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.999808210967934, 'delay': 1.9887685775756836, 'loss': 0.0, 'used_bw': 0.00019178903206472941, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904105483967, 'delay': 2.159714698791504, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 28.999904105483967, 'delay': 2.262234687805176, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 2, {'free_bw': 25.999856186956954, 'delay': 6.897568702697754, 'loss': 0.0, 'used_bw': 0.00014381304304403737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(8, 10, {'free_bw': 23.999904105483967, 'delay': 3.2067298889160156, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 29.999904095904096, 'delay': 4.69207763671875, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.99990408632231, 'delay': 4.851937294006348, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856186956954, 'delay': 4.431605339050293, 'loss': 0.0, 'used_bw': 0.00014381304304403737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.999904095904096, 'delay': 2.6134252548217773, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856158225953, 'delay': 2.6988983154296875, 'loss': 0.0, 'used_bw': 0.00014384177404854707, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 23.999856158225953, 'delay': 1.9820928573608398, 'loss': 0.0, 'used_bw': 0.00014384177404854707, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(12, 13, {'free_bw': 17.999856158225953, 'delay': 4.761338233947754, 'loss': 0.0, 'used_bw': 0.00014384177404854707, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(16, 11, {'free_bw': 18.99990408632231, 'delay': 1.8515586853027344, 'loss': 0.0, 'used_bw': 9.591367769008314e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999904095904096, 'delay': 2.609133720397949, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 25.99990408632231, 'delay': 0, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904095904096, 'delay': 4.300117492675781, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 29.999856129483465, 'delay': 2.979397773742676, 'loss': 0.0, 'used_bw': 0.00014387051653512472, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999904095904096, 'delay': 3.752589225769043, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 22.999904095904096, 'delay': 0, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 27.999904268049463, 'delay': 2.8951168060302734, 'loss': 0.0, 'used_bw': 9.57319505384942e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 26.999904095904096, 'delay': 0, 'loss': 0.0, 'used_bw': 9.590409590409818e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999856143856142, 'delay': 1.7374753952026367, 'loss': 0.0, 'used_bw': 0.00014385614385614074, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 15.99990426804946, 'delay': 2.731919288635254, 'loss': 0.0, 'used_bw': 9.57319505384942e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 17.999856143856142, 'delay': 3.0171871185302734, 'loss': 0.0, 'used_bw': 0.00014385614385614725, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(20, 24, {'free_bw': 22.99980853609892, 'delay': 4.425644874572754, 'loss': 0.0, 'used_bw': 0.0001914639010769884, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(20, 19, {'free_bw': 15.999856402074192, 'delay': 3.2924413681030273, 'loss': 0.0, 'used_bw': 0.00014359792580773478, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 17.99980853609892, 'delay': 6.068706512451172, 'loss': 0.0, 'used_bw': 0.00019146390107697972, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 27, {'free_bw': 19.999856402074194, 'delay': 3.8254261016845703, 'loss': 0.0, 'used_bw': 0.00014359792580773478, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(24, 23, {'free_bw': 25.999904268049463, 'delay': 1.4268159866333008, 'loss': 0.0, 'used_bw': 9.57319505384942e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 22, {'free_bw': 9.999856143856144, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014385614385614074, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 19, {'free_bw': 24.999856402074194, 'delay': 0, 'loss': 0.0, 'used_bw': 0.0001435979258077413, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 23, {'free_bw': 12.99980851700409, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00019148299591103935, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 56.57})
(18, 17, {'free_bw': 21.999904095904096, 'delay': 0, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(19, 23, {'free_bw': 17.999856402074194, 'delay': 2.8960704803466797, 'loss': 0.0, 'used_bw': 0.0001435979258077413, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(22, 23, {'free_bw': 20.999856387753066, 'delay': 3.458857536315918, 'loss': 0.0, 'used_bw': 0.00014361224693328604, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(22, 25, {'free_bw': 20.999904095904096, 'delay': 1.1843442916870117, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(22, 21, {'free_bw': 18.999904105483967, 'delay': 3.3326148986816406, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(22, 17, {'free_bw': 22.999904095904096, 'delay': 0, 'loss': 0.0, 'used_bw': 9.590409590409818e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(23, 26, {'free_bw': 18.999856387753066, 'delay': 3.15701961517334, 'loss': 0.0, 'used_bw': 0.0001436122469332795, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(23, 27, {'free_bw': 12.99980851700409, 'delay': 4.119992256164551, 'loss': 0.0, 'used_bw': 0.00019148299591103935, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
