(4, 3, {'free_bw': 8.035246376811704, 'delay': 2.7719736099243164, 'loss': 4.191760041275558e-05, 'used_bw': 9.964753623188296, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904047976012, 'delay': 3.3922195434570312, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1415532233884136, 'delay': 2.461671829223633, 'loss': 0.0007897610005460191, 'used_bw': 9.858446776611586, 'pkt_err': 0.0, 'pkt_drop': 20, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904047976013, 'delay': 2.136111259460449, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985605757697, 'delay': 3.0431747436523438, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904038384646, 'delay': 2.825617790222168, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.227440688138119, 'delay': 2.4815797805786133, 'loss': 0.0005942106458666717, 'used_bw': 9.772559311861881, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 6, {'free_bw': 3.227488697739151, 'delay': 7.599592208862305, 'loss': 0.0008151232072041862, 'used_bw': 9.772511302260849, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 31.62})
(7, 12, {'free_bw': 5.227488697739151, 'delay': 2.135038375854492, 'loss': 0.0002831335926995115, 'used_bw': 9.772511302260849, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904, 'delay': 2.092599868774414, 'loss': 0.0, 'used_bw': 9.6e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999808, 'delay': 2.9556751251220703, 'loss': 0.0, 'used_bw': 0.000192, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
