(4, 3, {'free_bw': 8.03823872255442, 'delay': 4.491209983825684, 'loss': 8.891891493652325e-05, 'used_bw': 9.96176127744558, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904182054097, 'delay': 1.7898082733154297, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.124502994011511, 'delay': 0.32770633697509766, 'loss': 0.0, 'used_bw': 9.875497005988489, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99985631610457, 'delay': 1.7830133438110352, 'loss': 0.0, 'used_bw': 0.00014368389543005484, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990421073638, 'delay': 0.8209943771362305, 'loss': 0.0, 'used_bw': 9.578926362003655e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904191616768, 'delay': 0.484466552734375, 'loss': 0.0, 'used_bw': 9.580838323352876e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.246281836326885, 'delay': 0.7613897323608398, 'loss': 0.001504927101413292, 'used_bw': 9.753718163673115, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 31.62})
(7, 6, {'free_bw': 3.2452604052302885, 'delay': 1.3206005096435547, 'loss': 0.0009348259103013834, 'used_bw': 9.754739594769712, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 12, {'free_bw': 5.2461860279436525, 'delay': 2.856731414794922, 'loss': 0.0006728231659704929, 'used_bw': 9.753813972056347, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856273081146, 'delay': 4.995822906494141, 'loss': 0.0, 'used_bw': 0.00014372691885417374, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.249730312406655, 'delay': 0, 'loss': 0.0018277686845425193, 'used_bw': 9.750269687593347, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 38.08})
(8, 11, {'free_bw': 19.32326106504148, 'delay': 2.0717382431030273, 'loss': 0.002671961846602171, 'used_bw': 9.676738934958523, 'pkt_err': 0.0, 'pkt_drop': 23, 'distance': 40.31})
(8, 10, {'free_bw': 23.9999041820541, 'delay': 0.8282661437988281, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
