(4, 3, {'free_bw': 9.341474230923433, 'delay': 3.742218017578125, 'loss': 0.0003265518559134727, 'used_bw': 8.658525769076567, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904115061925, 'delay': 9.925127029418945, 'loss': 0.0, 'used_bw': 9.588493807430485e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 2.422647223332538, 'delay': 2.0726919174194336, 'loss': 0.00010995187787578401, 'used_bw': 8.577352776667462, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.999808344979037, 'delay': 2.146005630493164, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999808344979037, 'delay': 2.142786979675293, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99990415335463, 'delay': 3.2868385314941406, 'loss': 0.0, 'used_bw': 9.584664536741576e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.239088041525264, 'delay': 1.2562274932861328, 'loss': 0.00043148986914089057, 'used_bw': 2.7609119584747375, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 6, {'free_bw': 10.23693241489488, 'delay': 3.6153793334960938, 'loss': 0.0004226542417419605, 'used_bw': 2.7630675851051185, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 12.23693241489488, 'delay': 295.434832572937, 'loss': 0.0004225269609012116, 'used_bw': 2.7630675851051185, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856244384546, 'delay': 2.1103620529174805, 'loss': 0.0, 'used_bw': 0.00014375561545373116, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99980832584606, 'delay': 2.213120460510254, 'loss': 0.0, 'used_bw': 0.00019167415393830822, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.461942399999998, 'delay': 1.771092414855957, 'loss': 0.0012071819127088832, 'used_bw': 1.5380576000000001, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 40.31})
