(4, 3, {'free_bw': 12.843897640943574, 'delay': 2.628803253173828, 'loss': 0.0, 'used_bw': 5.156102359056426, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904038384646, 'delay': 1.7036199569702148, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 5.900801279488157, 'delay': 4.4776201248168945, 'loss': 0.0007176586421875737, 'used_bw': 5.099198720511843, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856071964018, 'delay': 2.4607181549072266, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856071964018, 'delay': 4.543185234069824, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99980807676929, 'delay': 4.24039363861084, 'loss': 0.0, 'used_bw': 0.00019192323070771873, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.455216391804125, 'delay': 2.05230712890625, 'loss': 0.0016315734177136962, 'used_bw': 2.5447836081958743, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 6, {'free_bw': 10.453844277861098, 'delay': 3.598332405090332, 'loss': 0.0015970482676381883, 'used_bw': 2.5461557221389026, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 12.453897051474291, 'delay': 0, 'loss': 0.00159523247854654, 'used_bw': 2.5461029485257094, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904047976013, 'delay': 1.8218755722045898, 'loss': 0.0, 'used_bw': 9.595202398800931e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904038384646, 'delay': 3.5262107849121094, 'loss': 0.0, 'used_bw': 9.5961615353855e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.574574970012048, 'delay': 3.2045841217041016, 'loss': 0.00542873806895611, 'used_bw': 1.4254250299879534, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.31})
(8, 2, {'free_bw': 24.553757696921284, 'delay': 1.8754005432128906, 'loss': 0.002754628442151816, 'used_bw': 1.4462423030787164, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 38.08})
