(4, 3, {'free_bw': 8.037288515406257, 'delay': 3.567337989807129, 'loss': 3.357265559275816e-05, 'used_bw': 9.962711484593743, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999855956787036, 'delay': 2.3810863494873047, 'loss': 0.0, 'used_bw': 0.00014404321296388487, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1211860744298665, 'delay': 1.2204647064208984, 'loss': 0.0, 'used_bw': 9.878813925570133, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999903961584632, 'delay': 1.8000602722167969, 'loss': 0.0, 'used_bw': 9.603841536614555e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99980788473084, 'delay': 2.061128616333008, 'loss': 0.0, 'used_bw': 0.00019211526916148542, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99990394236542, 'delay': 2.098679542541504, 'loss': 0.0, 'used_bw': 9.605763458075145e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.232207428170575, 'delay': 1.19781494140625, 'loss': 0.0012060137286445207, 'used_bw': 9.767792571829425, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(7, 6, {'free_bw': 3.231110044016811, 'delay': 2.339482307434082, 'loss': 0.0008631084247735504, 'used_bw': 9.76888995598319, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 31.62})
(7, 12, {'free_bw': 5.232405965368818, 'delay': 3.1561851501464844, 'loss': 0.0005715241521829719, 'used_bw': 9.767594034631182, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(7, 8, {'free_bw': 23.99990398079616, 'delay': 2.278923988342285, 'loss': 0.0, 'used_bw': 9.601920384077206e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.27805081016252, 'delay': 3.5123825073242188, 'loss': 0.000929925831804733, 'used_bw': 9.72194918983748, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 38.08})
(8, 11, {'free_bw': 19.362800560112504, 'delay': 5.414009094238281, 'loss': 0.001878920717817847, 'used_bw': 9.637199439887494, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 40.31})
(8, 10, {'free_bw': 23.999807961592317, 'delay': 2.2078752517700195, 'loss': 0.0, 'used_bw': 0.00019203840768152667, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 23.171274474474323, 'delay': 2.559542655944824, 'loss': 0.0, 'used_bw': 6.828725525525675, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 13.243849864878381, 'delay': 1.9228458404541016, 'loss': 0.0, 'used_bw': 6.7561501351216195, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 1, {'free_bw': 19.177336536536387, 'delay': 1.5941858291625977, 'loss': 0.0, 'used_bw': 6.822663463463613, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(9, 2, {'free_bw': 20.999904067152993, 'delay': 3.929734230041504, 'loss': 0.0, 'used_bw': 9.593284700709008e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(12, 14, {'free_bw': 18.99985592796398, 'delay': 1.7212629318237305, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.217686443222394, 'delay': 1.920461654663086, 'loss': 0.0005403204291752691, 'used_bw': 9.782313556777606, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 50.0})
(12, 13, {'free_bw': 8.32932626313146, 'delay': 2.980947494506836, 'loss': 0.0011026872297143736, 'used_bw': 9.67067373686854, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(16, 11, {'free_bw': 18.999855855855856, 'delay': 1.917719841003418, 'loss': 0.0, 'used_bw': 0.0001441441441441473, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 16.901431031031663, 'delay': 3.7047863006591797, 'loss': 0.000348616189519119, 'used_bw': 9.098568968968339, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 50.0})
(16, 15, {'free_bw': 24.99990391352217, 'delay': 2.9020309448242188, 'loss': 0.0, 'used_bw': 9.608647783004719e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999855855855856, 'delay': 3.5506486892700195, 'loss': 0.0, 'used_bw': 0.0001441441441441473, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.559652452452248, 'delay': 2.1976232528686523, 'loss': 0.0004391276113365857, 'used_bw': 9.440347547547754, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 42.43})
(15, 14, {'free_bw': 27.999855855855856, 'delay': 1.791834831237793, 'loss': 0.0, 'used_bw': 0.0001441441441441473, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 13.440026487408979, 'delay': 0, 'loss': 0.0010425194345150628, 'used_bw': 9.559973512591021, 'pkt_err': 0.0, 'pkt_drop': 13, 'distance': 20.0})
(15, 19, {'free_bw': 19.922791833466192, 'delay': 3.0975341796875, 'loss': 0.0004432117418146423, 'used_bw': 8.07720816653381, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 53.85})
(15, 17, {'free_bw': 18.912068068068628, 'delay': 1.874089241027832, 'loss': 0.0, 'used_bw': 8.087931931931372, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999855870283255, 'delay': 2.7829408645629883, 'loss': 0.0, 'used_bw': 0.00014412971674507077, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.561493995196335, 'delay': 1.0752677917480469, 'loss': 0.0008125139838161988, 'used_bw': 9.438506004803665, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 31.62})
(13, 20, {'free_bw': 0.09020060060020896, 'delay': 319.1516399383545, 'loss': 0.0001499053373864898, 'used_bw': 17.90979939939979, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(24, 20, {'free_bw': 13.834874587128402, 'delay': 2.7168989181518555, 'loss': 0.00015770348433449713, 'used_bw': 9.165125412871598, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(24, 19, {'free_bw': 1.3608270616496334, 'delay': 2.028346061706543, 'loss': 4.725236212545202e-05, 'used_bw': 16.639172938350367, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(24, 27, {'free_bw': 1.8266015609359911, 'delay': 2.082705497741699, 'loss': 0.00011713212039138896, 'used_bw': 18.17339843906401, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 41.23})
(24, 23, {'free_bw': 25.999855884707767, 'delay': 3.504037857055664, 'loss': 0.0, 'used_bw': 0.0001441152922337974, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(20, 19, {'free_bw': 15.999903923138511, 'delay': 2.540707588195801, 'loss': 0.0, 'used_bw': 9.607686148918953e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(18, 19, {'free_bw': 24.99990392313851, 'delay': 0, 'loss': 0.0, 'used_bw': 9.607686148918953e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 17, {'free_bw': 21.999855855855856, 'delay': 0, 'loss': 0.0, 'used_bw': 0.0001441441441441473, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(18, 23, {'free_bw': 3.6299899899897863, 'delay': 0, 'loss': 0.00048785014581451347, 'used_bw': 9.370010010010214, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 56.57})
