(4, 3, {'free_bw': 8.035936863137081, 'delay': 2.2683143615722656, 'loss': 8.745460595822967e-05, 'used_bw': 9.964063136862919, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990408632231, 'delay': 2.5130510330200195, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1200415584417733, 'delay': 2.2878646850585938, 'loss': 6.849978222028778e-05, 'used_bw': 9.879958441558227, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990408632231, 'delay': 5.754351615905762, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856143856142, 'delay': 2.661585807800293, 'loss': 0.0, 'used_bw': 0.00014385614385614074, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904115061927, 'delay': 2.4445056915283203, 'loss': 0.0, 'used_bw': 9.588493807430485e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.22966530122891, 'delay': 7.607698440551758, 'loss': 0.0010362111299022942, 'used_bw': 9.77033469877109, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 31.62})
(7, 6, {'free_bw': 3.2283793344663785, 'delay': 3.5964250564575195, 'loss': 0.0005363451013444883, 'used_bw': 9.771620665533622, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(7, 12, {'free_bw': 5.22958968721945, 'delay': 3.273606300354004, 'loss': 0.00036747260190153315, 'used_bw': 9.77041031278055, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856100729488, 'delay': 2.4955272674560547, 'loss': 0.0, 'used_bw': 0.00014389927051064818, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99980817264462, 'delay': 3.6717653274536133, 'loss': 0.0, 'used_bw': 0.00019182735538015756, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.228667601683, 'delay': 2.5299787521362305, 'loss': 0.0003400361704124048, 'used_bw': 9.771332398317, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 38.08})
(8, 11, {'free_bw': 19.321059952038183, 'delay': 3.857851028442383, 'loss': 0.0007964205682754315, 'used_bw': 9.678940047961815, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 40.31})
(10, 9, {'free_bw': 21.18109746569183, 'delay': 2.5551319122314453, 'loss': 0.00026767907773617177, 'used_bw': 8.818902534308169, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(10, 16, {'free_bw': 11.266433739755625, 'delay': 2.508401870727539, 'loss': 9.013263066013848e-05, 'used_bw': 8.733566260244375, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904115061927, 'delay': 3.8123130798339844, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.178724220624137, 'delay': 4.692673683166504, 'loss': 0.0009905559973958373, 'used_bw': 8.821275779375863, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856143856142, 'delay': 3.1752586364746094, 'loss': 0.0, 'used_bw': 0.00014385614385615378, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.235613109512206, 'delay': 2.550840377807617, 'loss': 0.00042970652285214507, 'used_bw': 9.764386890487794, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 50.0})
(12, 13, {'free_bw': 8.329413927465296, 'delay': 5.150437355041504, 'loss': 0.000742295341571631, 'used_bw': 9.670586072534704, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 31.62})
(16, 11, {'free_bw': 18.99990407673861, 'delay': 2.2646188735961914, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999856115107914, 'delay': 2.660036087036133, 'loss': 0.0, 'used_bw': 0.00014388489208632058, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 8.031368505195502, 'delay': 2.373933792114258, 'loss': 0.0003493025385132344, 'used_bw': 17.968631494804498, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 50.0})
(11, 15, {'free_bw': 29.999856115107914, 'delay': 2.8154850006103516, 'loss': 0.0, 'used_bw': 0.00014388489208633364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.523945238333656, 'delay': 3.1638145446777344, 'loss': 0.00027351000168535273, 'used_bw': 9.476054761666344, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 42.43})
(15, 14, {'free_bw': 27.999856100729488, 'delay': 3.3730268478393555, 'loss': 0.0, 'used_bw': 0.00014389927051063512, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 13.442084732214916, 'delay': 2.283811569213867, 'loss': 0.000677965612755998, 'used_bw': 9.557915267785084, 'pkt_err': 0.0, 'pkt_drop': 13, 'distance': 20.0})
(15, 19, {'free_bw': 18.534852118305174, 'delay': 3.154754638671875, 'loss': 0.00029089712877303984, 'used_bw': 9.465147881694824, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 53.85})
(15, 17, {'free_bw': 17.531936051158894, 'delay': 5.609273910522461, 'loss': 7.393643865745912e-05, 'used_bw': 9.468063948841106, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 44.72})
(14, 13, {'free_bw': 18.999856129483465, 'delay': 4.5326948165893555, 'loss': 0.0, 'used_bw': 0.0001438705165351182, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
