(4, 3, {'free_bw': 11.253891714029619, 'delay': 3.273487091064453, 'loss': 6.739557104565152e-05, 'used_bw': 6.746108285970381, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808555189949, 'delay': 1.870274543762207, 'loss': 0.0, 'used_bw': 0.00019144481005084393, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.99985641639246, 'delay': 2.2464990615844727, 'loss': 0.0, 'used_bw': 0.00014358360753813292, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 4.327561272310601, 'delay': 2.507448196411133, 'loss': 0.0, 'used_bw': 6.672438727689399, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.999856445020438, 'delay': 1.9022226333618164, 'loss': 0.0, 'used_bw': 0.00014355497956335431, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856445020438, 'delay': 2.1848678588867188, 'loss': 0.0, 'used_bw': 0.00014355497956335431, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.99990416292303, 'delay': 3.306746482849121, 'loss': 0.0, 'used_bw': 9.583707696915411e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999904153354633, 'delay': 1.691579818725586, 'loss': 0.0, 'used_bw': 9.584664536741576e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.999904287138584, 'delay': 1.6520023345947266, 'loss': 0.0, 'used_bw': 9.571286141575517e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.999808306709266, 'delay': 3.0143260955810547, 'loss': 0.0, 'used_bw': 0.00019169329073481412, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99990415335463, 'delay': 2.1642446517944336, 'loss': 0.0, 'used_bw': 9.584664536740706e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.345865467266385, 'delay': 2.1692514419555664, 'loss': 0.0006519373404634104, 'used_bw': 1.6541345327336152, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 38.08})
(8, 11, {'free_bw': 27.35866799920038, 'delay': 2.7217864990234375, 'loss': 0.0006386332854685873, 'used_bw': 1.6413320007996182, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 40.31})
(10, 9, {'free_bw': 29.240488067898177, 'delay': 1.7238855361938477, 'loss': 0.0, 'used_bw': 0.7595119321018223, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.245857285628645, 'delay': 2.789616584777832, 'loss': 0.0, 'used_bw': 0.7541427143713536, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904143784324, 'delay': 1.630544662475586, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.241091962056938, 'delay': 1.9176006317138672, 'loss': 0.0, 'used_bw': 0.7589080379430605, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
