(2, 1, {'free_bw': 26.99990415335463, 'delay': 1.3538599014282227, 'loss': 0.0, 'used_bw': 9.584664536741141e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(2, 9, {'free_bw': 20.999808287568648, 'delay': 3.402233123779297, 'loss': 0.0, 'used_bw': 0.0001917124313529686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(2, 8, {'free_bw': 25.999808306709266, 'delay': 2.7445554733276367, 'loss': 0.0, 'used_bw': 0.00019169329073482282, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(2, 3, {'free_bw': 22.999904143784324, 'delay': 3.12197208404541, 'loss': 0.0, 'used_bw': 9.58562156764843e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(1, 9, {'free_bw': 25.99990415335463, 'delay': 2.005934715270996, 'loss': 0.0, 'used_bw': 9.584664536741141e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(4, 3, {'free_bw': 17.999904134212102, 'delay': 3.0716657638549805, 'loss': 0.0, 'used_bw': 9.586578789694527e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 5, {'free_bw': 26.99990415335463, 'delay': 3.580927848815918, 'loss': 0.0, 'used_bw': 9.584664536741358e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904153354633, 'delay': 4.774332046508789, 'loss': 0.0, 'used_bw': 9.584664536741358e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.999808287568648, 'delay': 1.7608404159545898, 'loss': 0.0, 'used_bw': 0.00019171243135297298, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.99990415335463, 'delay': 3.2553672790527344, 'loss': 0.0, 'used_bw': 9.584664536741358e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(5, 6, {'free_bw': 22.999848242811503, 'delay': 3.1021833419799805, 'loss': 0.0, 'used_bw': 0.00015175718849840485, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999808287568648, 'delay': 3.34775447845459, 'loss': 0.0, 'used_bw': 0.0001917124313529686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.999808287568648, 'delay': 2.8226375579833984, 'loss': 0.0, 'used_bw': 0.0001917124313529686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
