(4, 3, {'free_bw': 8.037788663401589, 'delay': 2.455472946166992, 'loss': 0.0006183443219233959, 'used_bw': 9.962211336598411, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904220293326, 'delay': 0.8733272552490234, 'loss': 0.0, 'used_bw': 9.577970667464699e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.999904229848365, 'delay': 3.631472587585449, 'loss': 0.0, 'used_bw': 9.577015163607015e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 1.129307262570169, 'delay': 0.9025335311889648, 'loss': 0.0, 'used_bw': 9.870692737429831, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.999856043187044, 'delay': 2.2362470626831055, 'loss': 0.0, 'used_bw': 0.00014395681295610436, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904028791363, 'delay': 2.197742462158203, 'loss': 0.0, 'used_bw': 9.597120863741163e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.270576217079341, 'delay': 3.0698776245117188, 'loss': 0.00027238161585655985, 'used_bw': 9.729423782920659, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 31.62})
(7, 6, {'free_bw': 3.2703479648846088, 'delay': 2.58481502532959, 'loss': 0.0006046140496183671, 'used_bw': 9.729652035115391, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(7, 12, {'free_bw': 5.269682362330739, 'delay': 1.514434814453125, 'loss': 0.0007572932787419021, 'used_bw': 9.73031763766926, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 30.0})
(7, 8, {'free_bw': 23.999903961584632, 'delay': 0.948786735534668, 'loss': 0.0, 'used_bw': 9.603841536615428e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999807942382716, 'delay': 2.2585391998291016, 'loss': 0.0, 'used_bw': 0.00019205761728517982, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
