(4, 3, {'free_bw': 14.887249325472188, 'delay': 2.9730796813964844, 'loss': 0.007296144095472502, 'used_bw': 3.1127506745278115, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808536098923, 'delay': 1.891016960144043, 'loss': 0.0, 'used_bw': 0.0001914639010769884, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 7.921701668498356, 'delay': 1.992940902709961, 'loss': 0.0012286811644768116, 'used_bw': 3.078298331501644, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856402074194, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014359792580773478, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990408632231, 'delay': 0, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904067152993, 'delay': 1.89971923828125, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.47570546508143, 'delay': 0, 'loss': 0.0030301110480660774, 'used_bw': 2.5242945349185697, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 10.47661824358078, 'delay': 3.5659074783325195, 'loss': 0.0026356901195165663, 'used_bw': 2.523381756419219, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 12.476366107114261, 'delay': 2.786993980407715, 'loss': 0.0026306097753459254, 'used_bw': 2.523633892885739, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 8, {'free_bw': 23.99980817264462, 'delay': 1.9342899322509766, 'loss': 0.0, 'used_bw': 0.00019182735538015756, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.29606953741633, 'delay': 1.8277168273925781, 'loss': 0.0037755536334555238, 'used_bw': 1.7039304625836722, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 40.31})
(8, 10, {'free_bw': 23.999904095904096, 'delay': 3.647446632385254, 'loss': 0.0, 'used_bw': 9.590409590409818e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.275764141515065, 'delay': 5.154848098754883, 'loss': 0.009124109585738909, 'used_bw': 1.7242358584849335, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 38.08})
(10, 9, {'free_bw': 29.158634965034945, 'delay': 1.8353462219238281, 'loss': 0.0, 'used_bw': 0.8413650349650549, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
