(4, 3, {'free_bw': 17.999904047976013, 'delay': 2.2143125534057617, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904038384646, 'delay': 1.6546249389648438, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.999808095952025, 'delay': 1.4765262603759766, 'loss': 0.0, 'used_bw': 0.0001919040479760099, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990405756546, 'delay': 3.163933753967285, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990405756546, 'delay': 2.462029457092285, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856086348192, 'delay': 1.869797706604004, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.638024187906073, 'delay': 3.3222436904907227, 'loss': 0.0, 'used_bw': 2.361975812093927, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 10.636488955522264, 'delay': 1.9260644912719727, 'loss': 0.0013807709568381579, 'used_bw': 2.363511044477735, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 12.635514691185255, 'delay': 2.6873350143432617, 'loss': 0.0, 'used_bw': 2.364485308814745, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.99990405756546, 'delay': 2.0258426666259766, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.48288147111731, 'delay': 1.9266605377197266, 'loss': 0.0041684748871964996, 'used_bw': 1.5171185288826918, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.31})
(8, 10, {'free_bw': 23.99990405756546, 'delay': 1.7092227935791016, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.469264041575034, 'delay': 208.99295806884766, 'loss': 0.004128838580751281, 'used_bw': 1.5307359584249667, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 38.08})
(10, 9, {'free_bw': 28.969339996002383, 'delay': 1.8718242645263672, 'loss': 0.0036723960734954637, 'used_bw': 1.030660003997616, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(10, 16, {'free_bw': 18.981594483861304, 'delay': 1.7713308334350586, 'loss': 0.0, 'used_bw': 1.0184055161386967, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856086348192, 'delay': 2.151608467102051, 'loss': 0.0, 'used_bw': 0.00014391365180891667, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 24.96851968818712, 'delay': 2.339005470275879, 'loss': 0.0, 'used_bw': 1.03148031181288, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.999904067152993, 'delay': 2.340078353881836, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 23.99990405756546, 'delay': 3.139615058898926, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(12, 13, {'free_bw': 15.66191144427778, 'delay': 2.9674768447875977, 'loss': 0.0, 'used_bw': 2.3380885557222197, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(16, 11, {'free_bw': 18.999856100729488, 'delay': 1.459956169128418, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999904067152993, 'delay': 1.5687942504882812, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 25.00321295093435, 'delay': 6.088495254516602, 'loss': 0.0012102501085767812, 'used_bw': 0.9967870490656479, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 50.0})
(11, 15, {'free_bw': 29.999856086348192, 'delay': 2.064943313598633, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.520881071357167, 'delay': 1.8939971923828125, 'loss': 0.0, 'used_bw': 1.4791189286428352, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999904067152993, 'delay': 1.9735097885131836, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 22.188761143314036, 'delay': 1.5267133712768555, 'loss': 0.0, 'used_bw': 0.811238856685963, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 27.99990405756546, 'delay': 2.6085376739501953, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 26.99990405756546, 'delay': 3.8454532623291016, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999856100729488, 'delay': 3.7322044372558594, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 14.519243653807694, 'delay': 3.044724464416504, 'loss': 0.0021275347472164813, 'used_bw': 1.4807563461923057, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(13, 20, {'free_bw': 13.32297821307209, 'delay': 2.9076337814331055, 'loss': 0.0, 'used_bw': 4.677021786927909, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(20, 24, {'free_bw': 20.663775357249833, 'delay': 1.6682147979736328, 'loss': 0.0021045294477881537, 'used_bw': 2.336224642750167, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(20, 19, {'free_bw': 15.99985608634819, 'delay': 4.106402397155762, 'loss': 0.0, 'used_bw': 0.00014391365180891667, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 16.5193436594384, 'delay': 3.3757686614990234, 'loss': 0.0, 'used_bw': 1.4806563405615976, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 27, {'free_bw': 16.183262915958853, 'delay': 1.8514394760131836, 'loss': 0.0, 'used_bw': 3.8167370840411476, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
