(4, 3, {'free_bw': 8.040339577520983, 'delay': 3.17537784576416, 'loss': 9.074400177533148e-05, 'used_bw': 9.959660422479017, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808650588001, 'delay': 0.8627176284790039, 'loss': 0.0, 'used_bw': 0.00019134941199920935, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1552178592781104, 'delay': 0, 'loss': 0.0, 'used_bw': 9.84478214072189, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904325294, 'delay': 3.9104223251342773, 'loss': 0.0, 'used_bw': 9.567470599960468e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856516540454, 'delay': 2.337932586669922, 'loss': 0.0, 'used_bw': 0.00014348345954563488, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856516540454, 'delay': 1.2909173965454102, 'loss': 0.0, 'used_bw': 0.00014348345954563488, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.21232449671084, 'delay': 2.046823501586914, 'loss': 0.0009189939116880365, 'used_bw': 9.78767550328916, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 31.62})
(7, 6, {'free_bw': 3.2123244967117284, 'delay': 0, 'loss': 0.0016661806000338305, 'used_bw': 9.787675503288272, 'pkt_err': 0.0, 'pkt_drop': 26, 'distance': 31.62})
(7, 12, {'free_bw': 5.211836734693971, 'delay': 0, 'loss': 0.0018064928443024084, 'used_bw': 9.788163265306029, 'pkt_err': 0.0, 'pkt_drop': 28, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904315758, 'delay': 0, 'loss': 0.0, 'used_bw': 9.568424200140066e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904315758, 'delay': 0, 'loss': 0.0, 'used_bw': 9.568424200139199e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.231813581357937, 'delay': 2.17437744140625, 'loss': 0.0018503599634072012, 'used_bw': 9.768186418642063, 'pkt_err': 0.0, 'pkt_drop': 25, 'distance': 38.08})
(8, 11, {'free_bw': 19.33837398699339, 'delay': 2.050042152404785, 'loss': 0.001663766012545328, 'used_bw': 9.66162601300661, 'pkt_err': 0.0, 'pkt_drop': 22, 'distance': 40.31})
(10, 9, {'free_bw': 21.178114832535222, 'delay': 0, 'loss': 0.0019254725423518912, 'used_bw': 8.82188516746478, 'pkt_err': 0.0, 'pkt_drop': 21, 'distance': 31.62})
(10, 16, {'free_bw': 11.282821646494208, 'delay': 0, 'loss': 5.33015994953604e-05, 'used_bw': 8.717178353505792, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
