(4, 3, {'free_bw': 8.03750520416352, 'delay': 268.56815814971924, 'loss': 3.8281366709257945e-05, 'used_bw': 9.96249479583648, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999903932752927, 'delay': 3.318667411804199, 'loss': 0.0, 'used_bw': 9.606724707295603e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.99980817264462, 'delay': 2.719283103942871, 'loss': 0.0, 'used_bw': 0.00019182735538015756, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 1.1303920744525051, 'delay': 3.330707550048828, 'loss': 0.0, 'used_bw': 9.869607925547495, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.999904115061927, 'delay': 3.07464599609375, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856186956954, 'delay': 2.264261245727539, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.24263123189131, 'delay': 2.444148063659668, 'loss': 0.0005421468286805922, 'used_bw': 9.75736876810869, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 6, {'free_bw': 3.2473803042435794, 'delay': 3.116130828857422, 'loss': 0.0005093384341645758, 'used_bw': 9.75261969575642, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(7, 12, {'free_bw': 5.24585967370632, 'delay': 2.598285675048828, 'loss': 0.000330639076648124, 'used_bw': 9.75414032629368, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904115061927, 'delay': 2.6656389236450195, 'loss': 0.0, 'used_bw': 9.588493807430485e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904134212102, 'delay': 2.86102294921875, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.226262658543813, 'delay': 2.522110939025879, 'loss': 0.0001541952946098479, 'used_bw': 9.773737341456187, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 38.08})
(8, 11, {'free_bw': 19.344302642113874, 'delay': 1.8140077590942383, 'loss': 0.0005832550730872817, 'used_bw': 9.655697357886126, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 40.31})
(10, 9, {'free_bw': 29.995190732973835, 'delay': 2.889871597290039, 'loss': 0.0, 'used_bw': 0.004809267026163312, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.99509486718594, 'delay': 2.631068229675293, 'loss': 0.0, 'used_bw': 0.0049051328140602545, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856186956954, 'delay': 2.05075740814209, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
