(2, 1, {'free_bw': 26.999904067152993, 'delay': 2.204775810241699, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(13, 20, {'free_bw': 17.999904047976013, 'delay': 2.980351448059082, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(17, 21, {'free_bw': 27.999856071964018, 'delay': 2.119898796081543, 'loss': 0.0, 'used_bw': 0.00014392803598201395, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(17, 18, {'free_bw': 21.999904047976013, 'delay': 3.171205520629883, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(17, 22, {'free_bw': 21.012307446276882, 'delay': 2.951979637145996, 'loss': 0.0, 'used_bw': 1.9876925537231167, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(20, 24, {'free_bw': 22.999904047976013, 'delay': 2.7799606323242188, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(20, 19, {'free_bw': 15.999904047976012, 'delay': 2.1512508392333984, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 14.914466213514705, 'delay': 2.895355224609375, 'loss': 0.004556237856019844, 'used_bw': 3.085533786485295, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(24, 27, {'free_bw': 19.999904038384646, 'delay': 2.5659799575805664, 'loss': 0.0, 'used_bw': 9.5961615353855e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(24, 23, {'free_bw': 25.99985605757697, 'delay': 3.916144371032715, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 22, {'free_bw': 7.089409036385419, 'delay': 4.3495893478393555, 'loss': 0.0, 'used_bw': 2.9105909636145815, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 19, {'free_bw': 24.999904038384646, 'delay': 1.8835067749023438, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 23, {'free_bw': 12.999952019192323, 'delay': 3.2629966735839844, 'loss': 0.0, 'used_bw': 4.79808076769275e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 56.57})
(19, 23, {'free_bw': 17.999904038384646, 'delay': 2.923250198364258, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(22, 23, {'free_bw': 19.048578910544748, 'delay': 2.115607261657715, 'loss': 0.009029816316299556, 'used_bw': 1.951421089455251, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.25})
(22, 25, {'free_bw': 18.121546272236618, 'delay': 3.28826904296875, 'loss': 0.012846676234357486, 'used_bw': 2.878453727763383, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 32.02})
(22, 21, {'free_bw': 18.999856071964018, 'delay': 3.9042234420776367, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(23, 26, {'free_bw': 18.999904038384646, 'delay': 4.1741132736206055, 'loss': 0.0, 'used_bw': 9.5961615353855e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(23, 27, {'free_bw': 12.999856057576968, 'delay': 2.1932125091552734, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(25, 21, {'free_bw': 24.99990405756546, 'delay': 3.9457082748413086, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.99990405756546, 'delay': 3.1011104583740234, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 18.99990405756546, 'delay': 3.352522850036621, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(26, 27, {'free_bw': 25.99985605757697, 'delay': 3.9811134338378906, 'loss': 0.0, 'used_bw': 0.00014394242303078248, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.41})
(26, 30, {'free_bw': 21.999856071964018, 'delay': 2.427339553833008, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 26.93})
(27, 30, {'free_bw': 22.999856071964018, 'delay': 2.6509761810302734, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(30, 29, {'free_bw': 24.999856071964018, 'delay': 2.314448356628418, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(29, 28, {'free_bw': 22.999904047976013, 'delay': 2.2181272506713867, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
