(4, 3, {'free_bw': 17.99990421073638, 'delay': 3.0118227005004883, 'loss': 0.0, 'used_bw': 9.578926362004523e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990421073638, 'delay': 2.993464469909668, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.99990421073638, 'delay': 3.2831430435180664, 'loss': 0.0, 'used_bw': 9.578926362004523e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99985631610457, 'delay': 3.654956817626953, 'loss': 0.0, 'used_bw': 0.00014368389543006785, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990420117753, 'delay': 3.6836862564086914, 'loss': 0.0, 'used_bw': 9.579882247281837e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904134212102, 'delay': 2.735614776611328, 'loss': 0.0, 'used_bw': 9.586578789693439e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.99985631610457, 'delay': 4.360079765319824, 'loss': 0.0, 'used_bw': 0.00014368389543006785, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.99980842147276, 'delay': 3.009200096130371, 'loss': 0.0, 'used_bw': 0.00019157852724009045, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.99980842147276, 'delay': 1.2464523315429688, 'loss': 0.0, 'used_bw': 0.0001915785272400557, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.99990421073638, 'delay': 3.265857696533203, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99990421073638, 'delay': 3.16464900970459, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 28.99985631610457, 'delay': 2.936720848083496, 'loss': 0.0, 'used_bw': 0.0001436838954300418, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 2, {'free_bw': 25.99990421073638, 'delay': 3.4906864166259766, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(10, 9, {'free_bw': 29.99990421073638, 'delay': 3.780961036682129, 'loss': 0.0, 'used_bw': 9.578926362004523e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.99990415335463, 'delay': 2.4547576904296875, 'loss': 0.0, 'used_bw': 9.584664536741576e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.99985631610457, 'delay': 2.5544166564941406, 'loss': 0.0, 'used_bw': 0.00014368389543006785, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.99980842147276, 'delay': 2.3473501205444336, 'loss': 0.0, 'used_bw': 0.00019157852724009045, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985630176629, 'delay': 2.820134162902832, 'loss': 0.0, 'used_bw': 0.00014369823370920148, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 23.99990421073638, 'delay': 2.573847770690918, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(12, 13, {'free_bw': 17.99990420117753, 'delay': 1.546025276184082, 'loss': 0.0, 'used_bw': 9.579882247280097e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(16, 11, {'free_bw': 18.99990416292303, 'delay': 2.5653839111328125, 'loss': 0.0, 'used_bw': 9.583707696915411e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.99990417248952, 'delay': 3.051280975341797, 'loss': 0.0, 'used_bw': 9.582751048113369e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 25.9999041820541, 'delay': 3.5653114318847656, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.99990417248952, 'delay': 3.6249160766601562, 'loss': 0.0, 'used_bw': 9.582751048113369e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 29.99990416292303, 'delay': 3.644704818725586, 'loss': 0.0, 'used_bw': 9.583707696915411e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.99990417248952, 'delay': 5.342364311218262, 'loss': 0.0, 'used_bw': 9.582751048113369e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 22.99985630176629, 'delay': 3.7794113159179688, 'loss': 0.0, 'used_bw': 0.00014369823370920148, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 27.99985631610457, 'delay': 5.160093307495117, 'loss': 0.0, 'used_bw': 0.00014368389543006785, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 26.9999041820541, 'delay': 4.313945770263672, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999856273081146, 'delay': 4.845142364501953, 'loss': 0.0, 'used_bw': 0.00014372691885417374, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 15.99985631610457, 'delay': 3.8753747940063477, 'loss': 0.0, 'used_bw': 0.00014368389543006785, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
