(2, 1, {'free_bw': 26.999904248952724, 'delay': 3.646969795227051, 'loss': 0.0, 'used_bw': 9.575104727707895e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(2, 9, {'free_bw': 20.999904287138584, 'delay': 6.887912750244141, 'loss': 0.0, 'used_bw': 9.5712861415753e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(2, 8, {'free_bw': 25.999904287138584, 'delay': 4.053354263305664, 'loss': 0.0, 'used_bw': 9.5712861415753e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(2, 3, {'free_bw': 22.999904124637972, 'delay': 1.0417699813842773, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(1, 9, {'free_bw': 25.999856430707876, 'delay': 1.9102096557617188, 'loss': 0.0, 'used_bw': 0.0001435692921236295, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(4, 3, {'free_bw': 17.99985661654884, 'delay': 0.8640289306640625, 'loss': 0.0, 'used_bw': 0.0001433834511600135, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 5, {'free_bw': 26.99980882206512, 'delay': 1.8373727798461914, 'loss': 0.0, 'used_bw': 0.00019117793488001797, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990441103256, 'delay': 1.8249750137329102, 'loss': 0.0, 'used_bw': 9.558896744000898e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.99990441103256, 'delay': 4.079699516296387, 'loss': 0.0, 'used_bw': 9.558896744000898e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.99980853609892, 'delay': 3.072023391723633, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(5, 6, {'free_bw': 22.999808574277168, 'delay': 1.9977092742919922, 'loss': 0.0, 'used_bw': 0.00019142572283150166, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999904287138584, 'delay': 3.60715389251709, 'loss': 0.0, 'used_bw': 9.5712861415753e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.99990441103256, 'delay': 1.7958879470825195, 'loss': 0.0, 'used_bw': 9.558896744000683e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904287138584, 'delay': 2.369046211242676, 'loss': 0.0, 'used_bw': 9.5712861415753e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 28.999856430707876, 'delay': 3.6603212356567383, 'loss': 0.0, 'used_bw': 0.0001435692921236295, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 10, {'free_bw': 23.999856445020438, 'delay': 3.01516056060791, 'loss': 0.0, 'used_bw': 0.00014355497956335431, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 29.999856430707876, 'delay': 3.4673213958740234, 'loss': 0.0, 'used_bw': 0.0001435692921236295, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.99985631610457, 'delay': 3.7769079208374023, 'loss': 0.0, 'used_bw': 0.00014368389543005484, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(12, 14, {'free_bw': 18.99985661654884, 'delay': 2.3353099822998047, 'loss': 0.0, 'used_bw': 0.00014338345116001022, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 17.99990441103256, 'delay': 5.4465532302856445, 'loss': 0.0, 'used_bw': 9.558896744000683e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 11, {'free_bw': 23.99985661654884, 'delay': 3.6554336547851562, 'loss': 0.0, 'used_bw': 0.00014338345116001022, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
