(4, 3, {'free_bw': 8.036223398940967, 'delay': 1.6723871231079102, 'loss': 8.76379735513053e-05, 'used_bw': 9.963776601059033, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990408632231, 'delay': 1.9862651824951172, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1410525474527624, 'delay': 2.629876136779785, 'loss': 8.852350698986581e-05, 'used_bw': 9.858947452547238, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990408632231, 'delay': 2.6574134826660156, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856129483465, 'delay': 2.318143844604492, 'loss': 0.0, 'used_bw': 0.0001438705165351182, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99990408632231, 'delay': 2.405405044555664, 'loss': 0.0, 'used_bw': 9.591367769007878e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.260123101518602, 'delay': 4.425168037414551, 'loss': 0.002398401518724534, 'used_bw': 9.739876898481398, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 31.62})
(7, 6, {'free_bw': 3.2592458195655123, 'delay': 273.57256412506104, 'loss': 0.0015357812516222048, 'used_bw': 9.740754180434488, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(7, 12, {'free_bw': 5.259838145668912, 'delay': 3.2432079315185547, 'loss': 0.001346193226418188, 'used_bw': 9.740161854331088, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 30.0})
(7, 8, {'free_bw': 23.999952038369305, 'delay': 1.8627643585205078, 'loss': 0.0, 'used_bw': 4.796163069544456e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99980815347722, 'delay': 2.44903564453125, 'loss': 0.0, 'used_bw': 0.00019184652278176077, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 19.326430759988064, 'delay': 2.3293495178222656, 'loss': 0.004442364017902716, 'used_bw': 9.673569240011938, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 40.31})
(8, 2, {'free_bw': 16.217383398418022, 'delay': 2.353072166442871, 'loss': 0.0015593304559357011, 'used_bw': 9.782616601581978, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 38.08})
