(4, 3, {'free_bw': 8.04183875813688, 'delay': 1.6309022903442383, 'loss': 8.391657128420755e-05, 'used_bw': 9.95816124186312, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990400959904, 'delay': 2.020716667175293, 'loss': 0.0, 'used_bw': 9.599040095991079e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.11305716287875, 'delay': 2.2939443588256836, 'loss': 0.0, 'used_bw': 9.88694283712125, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999951951951953, 'delay': 2.0908117294311523, 'loss': 0.0, 'used_bw': 4.80480480480491e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999855783675514, 'delay': 1.5141963958740234, 'loss': 0.0, 'used_bw': 0.00014421632448673483, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999903855783675, 'delay': 2.643704414367676, 'loss': 0.0, 'used_bw': 9.614421632448989e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.211761785607033, 'delay': 5.881786346435547, 'loss': 0.0010759198384644667, 'used_bw': 9.788238214392967, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 31.62})
(7, 6, {'free_bw': 3.2104747393741633, 'delay': 4.848361015319824, 'loss': 0.0007033405573828352, 'used_bw': 9.789525260625837, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 31.62})
(7, 12, {'free_bw': 5.2092606255008675, 'delay': 1.6461610794067383, 'loss': 0.0006101880743978953, 'used_bw': 9.790739374499132, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 30.0})
(7, 8, {'free_bw': 23.99990400959904, 'delay': 7.062196731567383, 'loss': 0.0, 'used_bw': 9.599040095991079e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.22678476953954, 'delay': 5.830287933349609, 'loss': 0.0005056511346976955, 'used_bw': 9.77321523046046, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 38.08})
(8, 11, {'free_bw': 19.331357529577055, 'delay': 1.5268325805664062, 'loss': 0.0009093870438920572, 'used_bw': 9.668642470422943, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 40.31})
(8, 10, {'free_bw': 23.99980801919808, 'delay': 1.4325380325317383, 'loss': 0.0, 'used_bw': 0.00019198080191980412, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
