(4, 3, {'free_bw': 8.035622188905656, 'delay': 2.275228500366211, 'loss': 8.940985503532563e-05, 'used_bw': 9.964377811094344, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808115130921, 'delay': 2.803921699523926, 'loss': 0.0, 'used_bw': 0.00019188486907854686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1235226863884762, 'delay': 2.0235776901245117, 'loss': 0.0, 'used_bw': 9.876477313611524, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904047976013, 'delay': 3.5632848739624023, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856071964018, 'delay': 2.162814140319824, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904047976013, 'delay': 2.111196517944336, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.236949410118376, 'delay': 2.652764320373535, 'loss': 0.0006242957766385727, 'used_bw': 9.763050589881624, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 6, {'free_bw': 3.2321807277088244, 'delay': 2.5173425674438477, 'loss': 0.0004493322038649404, 'used_bw': 9.767819272291176, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(7, 12, {'free_bw': 5.232180727708824, 'delay': 1.5971660614013672, 'loss': 0.0003121476993863058, 'used_bw': 9.767819272291176, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856071964018, 'delay': 2.053380012512207, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904047976013, 'delay': 2.326846122741699, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
