(4, 3, {'free_bw': 8.034654149605432, 'delay': 3.762483596801758, 'loss': 0.0003473401318910097, 'used_bw': 9.965345850394568, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808249275942, 'delay': 1.1124610900878906, 'loss': 0.0, 'used_bw': 0.0001917507240587252, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1274950564265662, 'delay': 2.7129650115966797, 'loss': 0.0, 'used_bw': 9.872504943573434, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904124637972, 'delay': 2.5072097778320312, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985601439856, 'delay': 3.908991813659668, 'loss': 0.0, 'used_bw': 0.00014398560143986618, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99990400959904, 'delay': 2.967715263366699, 'loss': 0.0, 'used_bw': 9.599040095990206e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.999904115061927, 'delay': 1.9060373306274414, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999904115061925, 'delay': 3.9789676666259766, 'loss': 0.0, 'used_bw': 9.588493807430485e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.999904134212104, 'delay': 1.904129981994629, 'loss': 0.0, 'used_bw': 9.58657878969518e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985617259289, 'delay': 1.1974573135375977, 'loss': 0.0, 'used_bw': 0.0001438274071114703, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904115061927, 'delay': 1.5970468521118164, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.230368357970157, 'delay': 1.2296438217163086, 'loss': 0.00047204770005130297, 'used_bw': 9.769631642029841, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 38.08})
(8, 11, {'free_bw': 19.340535281753564, 'delay': 1.8918514251708984, 'loss': 0.00026859851470663, 'used_bw': 9.659464718246436, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 40.31})
(10, 9, {'free_bw': 29.999904115061927, 'delay': 2.620577812194824, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.99990399039904, 'delay': 2.373933792114258, 'loss': 0.0, 'used_bw': 9.600960096009796e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904115061927, 'delay': 1.559138298034668, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.99985617259289, 'delay': 2.6499032974243164, 'loss': 0.0, 'used_bw': 0.0001438274071114703, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856201318156, 'delay': 3.3777952194213867, 'loss': 0.0, 'used_bw': 0.00014379868184541465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.237077691231509, 'delay': 2.6868581771850586, 'loss': 0.0003045663001696028, 'used_bw': 9.762922308768491, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 50.0})
(12, 13, {'free_bw': 17.999904124637972, 'delay': 1.5163421630859375, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(16, 11, {'free_bw': 18.99985598559856, 'delay': 4.511594772338867, 'loss': 0.0, 'used_bw': 0.00014401440144014695, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.99990399039904, 'delay': 1.89971923828125, 'loss': 0.0, 'used_bw': 9.600960096008924e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 25.99985598559856, 'delay': 2.7909278869628906, 'loss': 0.0, 'used_bw': 0.00014401440144014695, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999799819837854, 'delay': 2.024531364440918, 'loss': 0.0, 'used_bw': 0.00020018016214593163, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.51653688319486, 'delay': 3.117799758911133, 'loss': 0.0001370342544937785, 'used_bw': 9.483463116805138, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(15, 14, {'free_bw': 27.99975197519752, 'delay': 1.667022705078125, 'loss': 0.0, 'used_bw': 0.00024802480248025305, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 13.440496397117876, 'delay': 1.4238357543945312, 'loss': 0.0001548459064258087, 'used_bw': 9.559503602882124, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 20.0})
(15, 19, {'free_bw': 18.53228983186481, 'delay': 3.1223297119140625, 'loss': 0.00033503836993521626, 'used_bw': 9.46771016813519, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 53.85})
(15, 17, {'free_bw': 17.53300560448377, 'delay': 2.5298595428466797, 'loss': 0.0, 'used_bw': 9.466994395516233, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.99990399039904, 'delay': 2.1276473999023438, 'loss': 0.0, 'used_bw': 9.600960096008924e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.512672658278527, 'delay': 1.713395118713379, 'loss': 0.0006236238919130618, 'used_bw': 9.487327341721473, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(13, 20, {'free_bw': 8.037577261809636, 'delay': 2.6875734329223633, 'loss': 4.796023782800232e-05, 'used_bw': 9.962422738190364, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(24, 20, {'free_bw': 13.036580122109884, 'delay': 5.167841911315918, 'loss': 0.00037895779454520347, 'used_bw': 9.963419877890116, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(24, 19, {'free_bw': 0.07195046934313964, 'delay': 316.4715766906738, 'loss': 5.584313671601215e-05, 'used_bw': 17.92804953065686, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
