(4, 3, {'free_bw': 8.037502848575821, 'delay': 5.359292030334473, 'loss': 0.0, 'used_bw': 9.962497151424179, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904220293326, 'delay': 2.12252140045166, 'loss': 0.0, 'used_bw': 9.577970667465569e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.999856086348192, 'delay': 2.9026269912719727, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 1.1177703607470892, 'delay': 2.8607845306396484, 'loss': 3.701200837939353e-05, 'used_bw': 9.88222963925291, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(3, 5, {'free_bw': 24.999904047976013, 'delay': 2.146482467651367, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904047976013, 'delay': 3.1648874282836914, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.257494294294082, 'delay': 1.7203092575073242, 'loss': 0.0, 'used_bw': 9.742505705705918, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 3.263531765882835, 'delay': 2.4923086166381836, 'loss': 0.0, 'used_bw': 9.736468234117165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 5.272805663576069, 'delay': 3.033757209777832, 'loss': 0.0003673478910581464, 'used_bw': 9.727194336423931, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904229848365, 'delay': 0.96893310546875, 'loss': 0.0, 'used_bw': 9.577015163607886e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904220293324, 'delay': 1.744985580444336, 'loss': 0.0, 'used_bw': 9.577970667464699e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.235035089472866, 'delay': 1.8476247787475586, 'loss': 0.0006866739015856221, 'used_bw': 9.764964910527132, 'pkt_err': 0.0, 'pkt_drop': 13, 'distance': 38.08})
(8, 11, {'free_bw': 19.346063846767212, 'delay': 3.277301788330078, 'loss': 0.0008399381729325692, 'used_bw': 9.653936153232788, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 40.31})
(10, 9, {'free_bw': 21.159077414205406, 'delay': 0.803828239440918, 'loss': 0.0007372617442142776, 'used_bw': 8.840922585794594, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(10, 16, {'free_bw': 11.232143683895371, 'delay': 3.636598587036133, 'loss': 0.0001411677146357792, 'used_bw': 8.767856316104629, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904229848365, 'delay': 1.6475915908813477, 'loss': 0.0, 'used_bw': 9.577015163607886e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.151209896248503, 'delay': 1.8531084060668945, 'loss': 0.0005661246678204895, 'used_bw': 8.848790103751499, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 31.62})
(12, 14, {'free_bw': 18.999904277594975, 'delay': 3.0225515365600586, 'loss': 0.0, 'used_bw': 9.572240502543064e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.220424224284281, 'delay': 3.4852027893066406, 'loss': 0.00027241319572882014, 'used_bw': 9.779575775715719, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 50.0})
(12, 13, {'free_bw': 8.366460464652066, 'delay': 2.3998022079467773, 'loss': 0.0007986847285328723, 'used_bw': 9.633539535347934, 'pkt_err': 0.0, 'pkt_drop': 15, 'distance': 31.62})
(16, 11, {'free_bw': 18.999904220293324, 'delay': 2.8226375579833984, 'loss': 0.0, 'used_bw': 9.577970667464699e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 17, {'free_bw': 8.03846991918612, 'delay': 4.970312118530273, 'loss': 0.00041797427708432884, 'used_bw': 17.96153008081388, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 50.0})
(16, 15, {'free_bw': 24.999904220293324, 'delay': 4.467248916625977, 'loss': 0.0, 'used_bw': 9.577970667465569e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
