(4, 3, {'free_bw': 8.041047790441413, 'delay': 2.6416778564453125, 'loss': 8.777050500429375e-05, 'used_bw': 9.958952209558587, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808555189949, 'delay': 2.997279167175293, 'loss': 0.0, 'used_bw': 0.00019144481005086127, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1387866426709703, 'delay': 1.6350746154785156, 'loss': 0.0, 'used_bw': 9.86121335732903, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904019196162, 'delay': 2.02178955078125, 'loss': 0.0, 'used_bw': 9.598080383922824e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985602879424, 'delay': 2.2935867309570312, 'loss': 0.0, 'used_bw': 0.00014397120575885546, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999807961592317, 'delay': 2.5072097778320312, 'loss': 0.0, 'used_bw': 0.00019203840768154413, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.245733826617537, 'delay': 1.9507408142089844, 'loss': 0.001241448656900371, 'used_bw': 9.754266173382463, 'pkt_err': 0.0, 'pkt_drop': 20, 'distance': 31.62})
(7, 6, {'free_bw': 3.2488231176884312, 'delay': 2.3314952850341797, 'loss': 0.0008421217444626671, 'used_bw': 9.751176882311569, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 31.62})
(7, 12, {'free_bw': 5.249295329532755, 'delay': 2.495288848876953, 'loss': 0.0007388938256254594, 'used_bw': 9.750704670467245, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985641639246, 'delay': 5.585670471191406, 'loss': 0.0, 'used_bw': 0.00014358360753814598, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904277594975, 'delay': 3.541111946105957, 'loss': 0.0, 'used_bw': 9.572240502543064e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.234922692269027, 'delay': 2.0220279693603516, 'loss': 0.0016690976210899167, 'used_bw': 9.765077307730973, 'pkt_err': 0.0, 'pkt_drop': 24, 'distance': 38.08})
(8, 11, {'free_bw': 19.3193696, 'delay': 3.0347108840942383, 'loss': 0.0006911960504660414, 'used_bw': 9.6806304, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 40.31})
(10, 9, {'free_bw': 21.1871136, 'delay': 3.6728382110595703, 'loss': 0.001634823273261072, 'used_bw': 8.8128864, 'pkt_err': 0.0, 'pkt_drop': 20, 'distance': 31.62})
(10, 16, {'free_bw': 11.2866272, 'delay': 2.5652647018432617, 'loss': 0.0006350594304380633, 'used_bw': 8.7133728, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904277594975, 'delay': 6.477713584899902, 'loss': 0.0, 'used_bw': 9.572240502543064e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.1863244590683, 'delay': 2.291440963745117, 'loss': 0.0005479905929412564, 'used_bw': 8.813675540931701, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
