(4, 3, {'free_bw': 11.084993191830392, 'delay': 2.859354019165039, 'loss': 0.0004647772476912428, 'used_bw': 6.915006808169607, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990412463797, 'delay': 0.9235143661499023, 'loss': 0.0, 'used_bw': 9.587536202935825e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 4.144693530647075, 'delay': 0, 'loss': 0.0022762794970380747, 'used_bw': 6.855306469352925, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856, 'delay': 2.3511648178100586, 'loss': 0.0, 'used_bw': 0.000144, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985582699239, 'delay': 5.651235580444336, 'loss': 0.0, 'used_bw': 0.00014417300760912686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999807769323187, 'delay': 3.155827522277832, 'loss': 0.0, 'used_bw': 0.0001922306768121779, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.464713472485748, 'delay': 0, 'loss': 0.00041259502732515486, 'used_bw': 2.535286527514252, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 6, {'free_bw': 10.463562968141396, 'delay': 0, 'loss': 0.0012377683881851175, 'used_bw': 2.536437031858604, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 12, {'free_bw': 12.466068206820745, 'delay': 1.1692047119140625, 'loss': 0.0008251790176553373, 'used_bw': 2.5339317931792547, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904124637972, 'delay': 0.30362606048583984, 'loss': 0.0, 'used_bw': 9.587536202935825e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99980824927594, 'delay': 0.41174888610839844, 'loss': 0.0, 'used_bw': 0.0001917507240587252, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.4238237885463, 'delay': 0.24700164794921875, 'loss': 0.00135378708921023, 'used_bw': 1.5761762114536997, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 38.08})
(8, 11, {'free_bw': 27.42784301161391, 'delay': 0.39374828338623047, 'loss': 0.0, 'used_bw': 1.5721569883860902, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(10, 9, {'free_bw': 29.21314188444979, 'delay': 2.9687881469726562, 'loss': 0.0012334580062826354, 'used_bw': 0.7868581155502089, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(10, 16, {'free_bw': 19.22284409732653, 'delay': 3.404974937438965, 'loss': 0.0, 'used_bw': 0.7771559026734692, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856186956954, 'delay': 2.7937889099121094, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.21324518126435, 'delay': 4.434823989868164, 'loss': 0.0, 'used_bw': 0.7867548187356499, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985598559856, 'delay': 2.468109130859375, 'loss': 0.0, 'used_bw': 0.00014401440144014695, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 15.493928592859234, 'delay': 2.741098403930664, 'loss': 0.0016672141457283914, 'used_bw': 2.5060714071407655, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(12, 11, {'free_bw': 17.50822266720053, 'delay': 4.002094268798828, 'loss': 0.0009368760008056825, 'used_bw': 6.49177733279947, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 50.0})
(16, 11, {'free_bw': 18.99985582699239, 'delay': 4.180908203125, 'loss': 0.0, 'used_bw': 0.00014417300760913345, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999855812556323, 'delay': 4.01461124420166, 'loss': 0.0, 'used_bw': 0.00014418744367677866, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 23.223611494943324, 'delay': 4.512786865234375, 'loss': 0.0006063277466049781, 'used_bw': 2.7763885050566777, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 50.0})
(11, 15, {'free_bw': 29.99985582699239, 'delay': 2.1529197692871094, 'loss': 0.0, 'used_bw': 0.00014417300760913345, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.457832599118916, 'delay': 2.9262304306030273, 'loss': 0.0, 'used_bw': 1.5421674008810837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999855812556323, 'delay': 2.657771110534668, 'loss': 0.0, 'used_bw': 0.00014418744367677866, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 20.145565165285106, 'delay': 2.6198625564575195, 'loss': 0.0, 'used_bw': 2.854434834714893, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 22.286590308369945, 'delay': 2.472996711730957, 'loss': 0.0, 'used_bw': 5.713409691630053, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 21.284376088915636, 'delay': 7.610321044921875, 'loss': 0.0, 'used_bw': 5.715623911084364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999855812556323, 'delay': 2.4029016494750977, 'loss': 0.0, 'used_bw': 0.00014418744367677866, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 14.456491038349867, 'delay': 3.5839080810546875, 'loss': 0.0, 'used_bw': 1.543508961650133, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 6.955373185140772, 'delay': 4.146575927734375, 'loss': 0.0004017785051944295, 'used_bw': 11.044626814859228, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(20, 24, {'free_bw': 14.464803444477889, 'delay': 2.0699501037597656, 'loss': 0.0004004653407259235, 'used_bw': 8.535196555522111, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(20, 19, {'free_bw': 15.999855812556323, 'delay': 3.034830093383789, 'loss': 0.0, 'used_bw': 0.00014418744367677866, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 10.743914288575205, 'delay': 2.2325515747070312, 'loss': 0.0003468723153945738, 'used_bw': 7.256085711424794, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(24, 27, {'free_bw': 9.92507700010021, 'delay': 1.893162727355957, 'loss': 0.0004601226965897673, 'used_bw': 10.07492299989979, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 41.23})
