(4, 3, {'free_bw': 8.038177507719654, 'delay': 4.90570068359375, 'loss': 9.353771473927812e-05, 'used_bw': 9.961822492280346, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904344360303, 'delay': 2.167344093322754, 'loss': 0.0, 'used_bw': 9.565563969708993e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1136213630920277, 'delay': 2.255678176879883, 'loss': 0.0, 'used_bw': 9.886378636907972, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904601013615, 'delay': 0, 'loss': 0.0, 'used_bw': 9.539898638577731e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904601013615, 'delay': 0, 'loss': 0.0, 'used_bw': 9.539898638577731e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999808841099163, 'delay': 3.7293434143066406, 'loss': 0.0, 'used_bw': 0.0001911589008363227, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.239329027128303, 'delay': 0, 'loss': 0.001443830922088381, 'used_bw': 9.760670972871697, 'pkt_err': 0.0, 'pkt_drop': 21, 'distance': 31.62})
(7, 6, {'free_bw': 3.240886320613985, 'delay': 1.0923147201538086, 'loss': 0.0007751589558210756, 'used_bw': 9.759113679386015, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(7, 12, {'free_bw': 5.240651922693333, 'delay': 2.8864145278930664, 'loss': 0.0006282155909061431, 'used_bw': 9.759348077306667, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985655941827, 'delay': 3.013134002685547, 'loss': 0.0, 'used_bw': 0.00014344058173125157, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.248586958685983, 'delay': 1.404404640197754, 'loss': 0.00038257465890191735, 'used_bw': 9.751413041314015, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 38.08})
(8, 11, {'free_bw': 19.354514149063426, 'delay': 2.7494430541992188, 'loss': 0.0011594900925846051, 'used_bw': 9.645485850936574, 'pkt_err': 0.0, 'pkt_drop': 15, 'distance': 40.31})
(8, 10, {'free_bw': 23.99990439199283, 'delay': 0, 'loss': 0.0, 'used_bw': 9.560800717060761e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 21.20025508170591, 'delay': 0, 'loss': 0.0010704943810775933, 'used_bw': 8.79974491829409, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(10, 16, {'free_bw': 11.302783388108113, 'delay': 0, 'loss': 0.00010248875265818526, 'used_bw': 8.697216611891887, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 1, {'free_bw': 17.199120389700937, 'delay': 2.2252798080444336, 'loss': 0.0014866341627170212, 'used_bw': 8.800879610299061, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 31.62})
(9, 2, {'free_bw': 20.99985663082437, 'delay': 2.4504661560058594, 'loss': 0.0, 'used_bw': 0.000143369175627242, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(12, 14, {'free_bw': 18.99990436341901, 'delay': 4.016637802124023, 'loss': 0.0, 'used_bw': 9.563658099222509e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.23603108188839, 'delay': 1.5999078750610352, 'loss': 0.0005491172988430195, 'used_bw': 9.76396891811161, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 50.0})
