(4, 3, {'free_bw': 8.036807684611361, 'delay': 258.8801383972168, 'loss': 9.828958655783824e-05, 'used_bw': 9.963192315388639, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990394236542, 'delay': 1.5375614166259766, 'loss': 0.0, 'used_bw': 9.605763458074271e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1371719031415761, 'delay': 1.8421411514282227, 'loss': 0.0, 'used_bw': 9.862828096858424, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904, 'delay': 2.3980140686035156, 'loss': 0.0, 'used_bw': 9.6e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904124637972, 'delay': 1.8705129623413086, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904124637972, 'delay': 2.3622512817382812, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 19.72956349444624, 'delay': 2.0599365234375, 'loss': 0.0, 'used_bw': 3.270436505553759, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 9.7281952, 'delay': 3.069639205932617, 'loss': 0.00039917515896697103, 'used_bw': 3.2718048, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 11.7306176, 'delay': 2.307295799255371, 'loss': 0.0006874733237987049, 'used_bw': 3.2693824, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904, 'delay': 3.503561019897461, 'loss': 0.0, 'used_bw': 9.6e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904019196162, 'delay': 2.517580986022949, 'loss': 0.0, 'used_bw': 9.598080383923697e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.567808819117985, 'delay': 2.0821094512939453, 'loss': 0.0, 'used_bw': 1.432191180882013, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 2, {'free_bw': 24.548746074607433, 'delay': 2.5482177734375, 'loss': 0.0006466642315512574, 'used_bw': 1.4512539253925687, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 38.08})
(10, 9, {'free_bw': 28.907282071792842, 'delay': 2.4743080139160156, 'loss': 0.0, 'used_bw': 1.0927179282071569, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 18.911024195160913, 'delay': 2.7370452880859375, 'loss': 0.0, 'used_bw': 1.088975804839087, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904028791363, 'delay': 2.0132064819335938, 'loss': 0.0, 'used_bw': 9.597120863741163e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 24.908338928856892, 'delay': 1.7412900924682617, 'loss': 0.0, 'used_bw': 1.091661071143106, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985601439856, 'delay': 1.803755760192871, 'loss': 0.0, 'used_bw': 0.00014398560143985306, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 17.219814018598278, 'delay': 1.765131950378418, 'loss': 0.0004067697080077609, 'used_bw': 6.780185981401722, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 50.0})
