(4, 3, {'free_bw': 17.999904028791363, 'delay': 0.4361867904663086, 'loss': 0.0, 'used_bw': 9.597120863740727e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999847847847848, 'delay': 1.7476081848144531, 'loss': 0.0, 'used_bw': 0.00015215215215215547, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.999807807807807, 'delay': 1.64031982421875, 'loss': 0.0, 'used_bw': 0.00019219219219218764, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990391352217, 'delay': 5.266785621643066, 'loss': 0.0, 'used_bw': 9.608647783004719e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904038384646, 'delay': 1.2059211730957031, 'loss': 0.0, 'used_bw': 9.5961615353855e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99985605757697, 'delay': 0.6638765335083008, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 21.42034711240116, 'delay': 5.085468292236328, 'loss': 0.004786142811249756, 'used_bw': 1.5796528875988411, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 6, {'free_bw': 11.41964065626252, 'delay': 3.643631935119629, 'loss': 0.00467346632413463, 'used_bw': 1.58035934373748, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 13.419696678671484, 'delay': 1.9168853759765625, 'loss': 0.004657517232813761, 'used_bw': 1.5803033213285163, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 8, {'free_bw': 23.99984793917567, 'delay': 1.664280891418457, 'loss': 0.0, 'used_bw': 0.00015206082432973046, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.47295295295299, 'delay': 253.59845161437988, 'loss': 0.0, 'used_bw': 1.5270470470470108, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 10, {'free_bw': 23.99990399039904, 'delay': 1.516580581665039, 'loss': 0.0, 'used_bw': 9.600960096009796e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.45424624624628, 'delay': 3.129124641418457, 'loss': 0.0, 'used_bw': 1.5457537537537172, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(10, 9, {'free_bw': 29.172628628628612, 'delay': 1.7242431640625, 'loss': 0.014971910362361764, 'used_bw': 0.8273713713713895, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(10, 16, {'free_bw': 19.175695169516935, 'delay': 3.988027572631836, 'loss': 0.0, 'used_bw': 0.8243048304830651, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
