(4, 3, {'free_bw': 11.102979710145004, 'delay': 1.6863346099853516, 'loss': 0.00024172080999934555, 'used_bw': 6.897020289854997, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990400959904, 'delay': 1.8957853317260742, 'loss': 0.0, 'used_bw': 9.599040095990642e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 4.1641585903082525, 'delay': 2.7561187744140625, 'loss': 0.0024416919566039993, 'used_bw': 6.8358414096917475, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990405756546, 'delay': 3.2072067260742188, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99990405756546, 'delay': 2.129673957824707, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856086348192, 'delay': 2.0772218704223633, 'loss': 0.0, 'used_bw': 0.00014391365180891667, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.356857885268923, 'delay': 3.1162500381469727, 'loss': 0.0008466314823249545, 'used_bw': 2.6431421147310785, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 10.355409613270727, 'delay': 2.69472599029541, 'loss': 0.0008466199092955251, 'used_bw': 2.644590386729273, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 12, {'free_bw': 12.355409613270727, 'delay': 1.8438100814819336, 'loss': 0.0017431036228174053, 'used_bw': 2.644590386729273, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856100729488, 'delay': 1.9707679748535156, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999808134305987, 'delay': 1.5064477920532227, 'loss': 0.0, 'used_bw': 0.00019186569401418888, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.455431256874345, 'delay': 2.7916431427001953, 'loss': 0.0, 'used_bw': 1.5445687431256558, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(8, 11, {'free_bw': 27.464164783521678, 'delay': 2.9598474502563477, 'loss': 0.0, 'used_bw': 1.5358352164783207, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(10, 9, {'free_bw': 29.40604296992106, 'delay': 1.9854307174682617, 'loss': 0.0025261211395719552, 'used_bw': 0.5939570300789411, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(10, 16, {'free_bw': 19.41572579194564, 'delay': 2.0673274993896484, 'loss': 0.0, 'used_bw': 0.5842742080543584, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.99980811513092, 'delay': 1.4767646789550781, 'loss': 0.0, 'used_bw': 0.0001918848690785556, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.405888211178866, 'delay': 2.1080970764160156, 'loss': 0.0, 'used_bw': 0.5941117888211328, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99990407673861, 'delay': 2.749204635620117, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 15.374460123925727, 'delay': 2.222418785095215, 'loss': 0.0024810107682572777, 'used_bw': 2.625539876074273, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(12, 11, {'free_bw': 18.092154691715834, 'delay': 2.0319223403930664, 'loss': 0.0009721275414961093, 'used_bw': 5.907845308284164, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 50.0})
(16, 11, {'free_bw': 18.999856100729488, 'delay': 3.371000289916992, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999856115107914, 'delay': 2.749919891357422, 'loss': 0.0, 'used_bw': 0.00014388489208633364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 23.304605176376555, 'delay': 2.5769472122192383, 'loss': 0.001243689688116545, 'used_bw': 2.6953948236234466, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(11, 15, {'free_bw': 29.999856100729488, 'delay': 1.984238624572754, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.489112709832174, 'delay': 3.689885139465332, 'loss': 0.0, 'used_bw': 1.5108872901678256, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.99990407673861, 'delay': 3.275752067565918, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 19.850306738652254, 'delay': 2.747774124145508, 'loss': 0.0006740153017633841, 'used_bw': 3.1496932613477457, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 20.0})
(15, 19, {'free_bw': 21.906899060563575, 'delay': 3.4505128860473633, 'loss': 0.0004802366108653083, 'used_bw': 6.093100939436424, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 53.85})
(15, 17, {'free_bw': 20.911281303087875, 'delay': 3.2286643981933594, 'loss': 0.0, 'used_bw': 6.088718696912124, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.99990407673861, 'delay': 2.5287866592407227, 'loss': 0.0, 'used_bw': 9.592326139088475e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
