(4, 3, {'free_bw': 12.79719236534429, 'delay': 2.674698829650879, 'loss': 0.0, 'used_bw': 5.202807634655708, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808134305987, 'delay': 2.2611618041992188, 'loss': 0.0, 'used_bw': 0.00019186569401418888, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 5.854976204759258, 'delay': 2.5501251220703125, 'loss': 0.007822235229012476, 'used_bw': 5.145023795240742, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 25.0})
(4, 5, {'free_bw': 26.999856100729488, 'delay': 3.635883331298828, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904067152993, 'delay': 2.273440361022949, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904067152993, 'delay': 1.9831657409667969, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.156264747050706, 'delay': 2.7008056640625, 'loss': 0.0, 'used_bw': 2.843735252949294, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 10.156580567772863, 'delay': 0, 'loss': 0.0026333661381257706, 'used_bw': 2.8434194322271362, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 12, {'free_bw': 12.156580567772863, 'delay': 0, 'loss': 0.0030608695652173915, 'used_bw': 2.8434194322271362, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(7, 8, {'free_bw': 23.99980807676929, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00019192323070771873, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904038384646, 'delay': 282.04941749572754, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.376751699320256, 'delay': 3.5305023193359375, 'loss': 0.0, 'used_bw': 1.6232483006797436, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 2, {'free_bw': 24.366235376462388, 'delay': 1.5649795532226562, 'loss': 0.0013299783794181823, 'used_bw': 1.6337646235376129, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 38.08})
(10, 9, {'free_bw': 28.8653901219756, 'delay': 2.1474361419677734, 'loss': 0.0023610729620045503, 'used_bw': 1.1346098780244005, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(10, 16, {'free_bw': 18.875415092453736, 'delay': 1.9845962524414062, 'loss': 0.0023851196637693344, 'used_bw': 1.1245849075462657, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904047976013, 'delay': 1.5822649002075195, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 24.865870025994795, 'delay': 3.894329071044922, 'loss': 0.004722649538650325, 'used_bw': 1.1341299740052044, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(12, 14, {'free_bw': 18.9999041820541, 'delay': 1.9096136093139648, 'loss': 0.0, 'used_bw': 9.581794590278684e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 19.376591763294638, 'delay': 3.1321048736572266, 'loss': 0.002071906386999721, 'used_bw': 4.6234082367053615, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 50.0})
(12, 13, {'free_bw': 15.185127774445098, 'delay': 0.7246732711791992, 'loss': 0.003062248553435541, 'used_bw': 2.814872225554902, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(16, 11, {'free_bw': 18.999904038384646, 'delay': 1.6576051712036133, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999904038384646, 'delay': 5.914568901062012, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 22.760270291883216, 'delay': 1.1466741561889648, 'loss': 0.0013991212594368372, 'used_bw': 3.239729708116784, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904038384646, 'delay': 2.268671989440918, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.411363454618137, 'delay': 2.3856163024902344, 'loss': 0.0, 'used_bw': 1.5886365453818623, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.99985605757697, 'delay': 2.042531967163086, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 19.65313337332547, 'delay': 1.4988183975219727, 'loss': 0.0012825687483428105, 'used_bw': 3.3468666266745286, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 20.0})
