(4, 3, {'free_bw': 17.999904047976013, 'delay': 2.570033073425293, 'loss': 0.0, 'used_bw': 9.595202398800931e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999903961584634, 'delay': 0, 'loss': 0.0, 'used_bw': 9.603841536614555e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.999903951975988, 'delay': 1.026749610900879, 'loss': 0.0, 'used_bw': 9.604802401200269e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.999903951975988, 'delay': 0, 'loss': 0.0, 'used_bw': 9.604802401200269e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999808095952023, 'delay': 0, 'loss': 0.0, 'used_bw': 0.0001919040479760099, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999856071964018, 'delay': 2.0443201065063477, 'loss': 0.0, 'used_bw': 0.00014392803598201395, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.72258849424712, 'delay': 0, 'loss': 0.002836314625037661, 'used_bw': 0.2774115057528795, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 12.72242312693809, 'delay': 1.3155937194824219, 'loss': 0.002836144522656552, 'used_bw': 0.27757687306191026, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 12, {'free_bw': 14.722370311093336, 'delay': 1.4837980270385742, 'loss': 0.002836107253221602, 'used_bw': 0.27762968890666373, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(7, 8, {'free_bw': 23.999951980792318, 'delay': 0, 'loss': 0.0, 'used_bw': 4.8019207683072775e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 28.12870435217608, 'delay': 0, 'loss': 0.0, 'used_bw': 0.8712956478239215, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 10, {'free_bw': 23.99980811513092, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00019188486907854686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 25.121349725137442, 'delay': 0, 'loss': 0.004236773574353326, 'used_bw': 0.8786502748625592, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 38.08})
(10, 9, {'free_bw': 29.259645812512517, 'delay': 3.1768083572387695, 'loss': 0.0, 'used_bw': 0.7403541874874843, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.26686068358987, 'delay': 2.1262168884277344, 'loss': 0.0, 'used_bw': 0.733139316410131, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999856071964018, 'delay': 2.5550127029418945, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.259152776388184, 'delay': 0.6409883499145508, 'loss': 0.0, 'used_bw': 0.740847223611814, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985605757697, 'delay': 2.1086931228637695, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 23.999903961584632, 'delay': 2.190828323364258, 'loss': 0.0, 'used_bw': 9.603841536614991e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(12, 13, {'free_bw': 17.726030412164867, 'delay': 1.244187355041504, 'loss': 0.0, 'used_bw': 0.2739695878351314, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(16, 11, {'free_bw': 18.999856071964018, 'delay': 2.504587173461914, 'loss': 0.0, 'used_bw': 0.00014392803598201395, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999856071964018, 'delay': 2.305746078491211, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 25.27508405797099, 'delay': 1.7926692962646484, 'loss': 0.0, 'used_bw': 0.7249159420290106, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.99985592796398, 'delay': 3.233194351196289, 'loss': 0.0, 'used_bw': 0.000144072036018004, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 29.149656137544973, 'delay': 1.4119148254394531, 'loss': 0.004365696897075164, 'used_bw': 0.850343862455026, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(15, 14, {'free_bw': 27.99985605757697, 'delay': 2.641439437866211, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 22.99985592796398, 'delay': 2.628803253173828, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 27.99985592796398, 'delay': 3.349423408508301, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 26.999903951975988, 'delay': 5.6122541427612305, 'loss': 0.0, 'used_bw': 9.604802401200705e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.99985605757697, 'delay': 1.619100570678711, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 15.149257896841256, 'delay': 2.2982358932495117, 'loss': 0.0, 'used_bw': 0.8507421031587445, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 17.726030412164867, 'delay': 2.387404441833496, 'loss': 0.0, 'used_bw': 0.2739695878351314, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(20, 24, {'free_bw': 22.999903961584632, 'delay': 2.223849296569824, 'loss': 0.0, 'used_bw': 9.603841536614555e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(20, 19, {'free_bw': 15.999903961584634, 'delay': 2.209305763244629, 'loss': 0.0, 'used_bw': 9.603841536614555e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 17.14726012024048, 'delay': 1.9665956497192383, 'loss': 0.0, 'used_bw': 0.8527398797595175, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 27, {'free_bw': 19.14726012024048, 'delay': 1.6325712203979492, 'loss': 0.0031197803674621306, 'used_bw': 0.8527398797595175, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 41.23})
(24, 23, {'free_bw': 25.999807615230463, 'delay': 2.36666202545166, 'loss': 0.0, 'used_bw': 0.0001923847695390778, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 19, {'free_bw': 24.999903951975988, 'delay': 2.675294876098633, 'loss': 0.0, 'used_bw': 9.604802401200705e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 17, {'free_bw': 21.99985592796398, 'delay': 2.1039247512817383, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(18, 22, {'free_bw': 9.999903951975988, 'delay': 3.3751726150512695, 'loss': 0.0, 'used_bw': 9.604802401200705e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 23, {'free_bw': 12.999855927963981, 'delay': 3.832221031188965, 'loss': 0.0, 'used_bw': 0.00014407203601801057, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 56.57})
(19, 23, {'free_bw': 17.99990380761523, 'delay': 7.471919059753418, 'loss': 0.0, 'used_bw': 9.61923847695389e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 26, {'free_bw': 18.999903951975988, 'delay': 2.0055770874023438, 'loss': 0.0, 'used_bw': 9.604802401200269e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
