(4, 3, {'free_bw': 17.99990421073638, 'delay': 1.7005205154418945, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990421073638, 'delay': 1.9783973693847656, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 10.999856330439988, 'delay': 2.4040937423706055, 'loss': 0.0, 'used_bw': 0.00014366956001195746, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990421073638, 'delay': 1.9767284393310547, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985631610457, 'delay': 1.881718635559082, 'loss': 0.0, 'used_bw': 0.0001436838954300418, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99990421073638, 'delay': 2.740621566772461, 'loss': 0.0, 'used_bw': 9.578926362002785e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 22.99985633043999, 'delay': 1.8678903579711914, 'loss': 0.0, 'used_bw': 0.00014366956001195746, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 12.999904220293326, 'delay': 4.279971122741699, 'loss': 0.0, 'used_bw': 9.577970667463829e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 12, {'free_bw': 14.99990421073638, 'delay': 3.145575523376465, 'loss': 0.0, 'used_bw': 9.578926362004523e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904220293324, 'delay': 2.807736396789551, 'loss': 0.0, 'used_bw': 9.577970667465569e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99985633043999, 'delay': 1.57928466796875, 'loss': 0.0, 'used_bw': 0.00014366956001198353, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 28.99985633043999, 'delay': 1.3585090637207031, 'loss': 0.0, 'used_bw': 0.00014366956001198353, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.31})
(8, 2, {'free_bw': 25.99980844058665, 'delay': 4.075288772583008, 'loss': 0.0, 'used_bw': 0.00019155941334931138, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(10, 9, {'free_bw': 29.99980844058665, 'delay': 3.8341283798217773, 'loss': 0.0, 'used_bw': 0.00019155941334931138, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
