(4, 3, {'free_bw': 8.035610215323565, 'delay': 2.6950836181640625, 'loss': 4.520365563862061e-05, 'used_bw': 9.964389784676435, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999903865411577, 'delay': 2.994537353515625, 'loss': 0.0, 'used_bw': 9.61345884237945e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1360648973465928, 'delay': 3.2945871353149414, 'loss': 0.0, 'used_bw': 9.863935102653407, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990399039904, 'delay': 5.751967430114746, 'loss': 0.0, 'used_bw': 9.600960096009796e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985598559856, 'delay': 4.096746444702148, 'loss': 0.0, 'used_bw': 0.00014401440144014695, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904095904096, 'delay': 4.231095314025879, 'loss': 0.0, 'used_bw': 9.590409590410254e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.223067106710472, 'delay': 1.7751455307006836, 'loss': 0.0001779179316942959, 'used_bw': 9.776932893289528, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 6, {'free_bw': 3.225451493655724, 'delay': 1.4973878860473633, 'loss': 0.00045690982152455566, 'used_bw': 9.774548506344276, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(7, 12, {'free_bw': 5.226661604555915, 'delay': 3.3075809478759766, 'loss': 0.0005964083235775739, 'used_bw': 9.773338395444085, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856129483465, 'delay': 2.0608901977539062, 'loss': 0.0, 'used_bw': 0.0001438705165351182, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999808383233532, 'delay': 2.445816993713379, 'loss': 0.0, 'used_bw': 0.00019161676646705752, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.249467985215787, 'delay': 4.928708076477051, 'loss': 0.0004398270579283391, 'used_bw': 9.750532014784213, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 38.08})
(8, 11, {'free_bw': 19.34726458833003, 'delay': 2.93576717376709, 'loss': 0.0004443261416986646, 'used_bw': 9.652735411669969, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 40.31})
(10, 9, {'free_bw': 21.155147305389608, 'delay': 3.1557083129882812, 'loss': 0.0003377645535918285, 'used_bw': 8.844852694610392, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(10, 16, {'free_bw': 11.235046706586413, 'delay': 2.0595788955688477, 'loss': 0.0, 'used_bw': 8.764953293413587, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904105483967, 'delay': 2.3669004440307617, 'loss': 0.0, 'used_bw': 9.589451603236907e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.15493844924044, 'delay': 2.337932586669922, 'loss': 0.0003377661574938389, 'used_bw': 8.84506155075956, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985628742515, 'delay': 3.5179853439331055, 'loss': 0.0, 'used_bw': 0.00014371257485029315, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 14.241740384614866, 'delay': 3.5858154296875, 'loss': 0.00029030072479721173, 'used_bw': 9.758259615385134, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 50.0})
(12, 13, {'free_bw': 8.31389743589692, 'delay': 3.6427974700927734, 'loss': 0.0003205954277333385, 'used_bw': 9.68610256410308, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 31.62})
(16, 11, {'free_bw': 18.999904191616768, 'delay': 2.705097198486328, 'loss': 0.0, 'used_bw': 9.580838323353745e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999904191616768, 'delay': 2.7549266815185547, 'loss': 0.0, 'used_bw': 9.580838323353745e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 8.052001599360086, 'delay': 2.66873836517334, 'loss': 0.0005944203382339933, 'used_bw': 17.947998400639914, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 50.0})
(11, 15, {'free_bw': 29.99990407673861, 'delay': 2.822756767272949, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.545661071142906, 'delay': 3.2573938369750977, 'loss': 0.0010702136249607695, 'used_bw': 9.454338928857094, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 42.43})
(15, 14, {'free_bw': 27.99985628742515, 'delay': 5.472064018249512, 'loss': 0.0, 'used_bw': 0.0001437125748503062, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 13.442337204645845, 'delay': 1.703500747680664, 'loss': 0.00011732699872106441, 'used_bw': 9.557662795354155, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 20.0})
(15, 19, {'free_bw': 18.533816147082156, 'delay': 3.6367177963256836, 'loss': 0.0002744678097011851, 'used_bw': 9.466183852917844, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 53.85})
(15, 17, {'free_bw': 17.5326538768983, 'delay': 3.0689239501953125, 'loss': 4.94459488838878e-05, 'used_bw': 9.467346123101699, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 44.72})
(14, 13, {'free_bw': 18.99985628742515, 'delay': 4.535794258117676, 'loss': 0.0, 'used_bw': 0.0001437125748503062, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.5392718562878365, 'delay': 2.186417579650879, 'loss': 0.0001633682100812672, 'used_bw': 9.460728143712164, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(13, 20, {'free_bw': 2.3527638472297667, 'delay': 2.6137828826904297, 'loss': 0.0002941134346231293, 'used_bw': 15.647236152770233, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 30.0})
(24, 20, {'free_bw': 17.000738128631518, 'delay': 2.4137496948242188, 'loss': 0.0, 'used_bw': 5.999261871368481, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 19, {'free_bw': 0.35028651572986647, 'delay': 435.47093868255615, 'loss': 3.185229763908687e-05, 'used_bw': 17.649713484270134, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(24, 27, {'free_bw': 5.214752153876937, 'delay': 0.8257627487182617, 'loss': 0.0, 'used_bw': 14.785247846123063, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(24, 23, {'free_bw': 25.999807673044174, 'delay': 2.3654699325561523, 'loss': 0.0, 'used_bw': 0.00019232695582489895, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(20, 19, {'free_bw': 15.999856273081146, 'delay': 4.243612289428711, 'loss': 0.0, 'used_bw': 0.00014372691885417374, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
