(4, 3, {'free_bw': 12.75292969296919, 'delay': 2.9647350311279297, 'loss': 0.001001704719304125, 'used_bw': 5.2470703070308105, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990399039904, 'delay': 4.553794860839844, 'loss': 0.0, 'used_bw': 9.600960096009359e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.999904115061927, 'delay': 6.164312362670898, 'loss': 0.0, 'used_bw': 9.58849380743092e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 5.803757175717702, 'delay': 1.7660856246948242, 'loss': 0.0, 'used_bw': 5.196242824282298, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(3, 5, {'free_bw': 24.999904115061927, 'delay': 2.4662017822265625, 'loss': 0.0, 'used_bw': 9.58849380743092e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904095904096, 'delay': 1.7141103744506836, 'loss': 0.0, 'used_bw': 9.590409590409381e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.146592089492657, 'delay': 2.118706703186035, 'loss': 0.002613224380354017, 'used_bw': 2.853407910507342, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 6, {'free_bw': 10.145123451857689, 'delay': 2.8955936431884766, 'loss': 0.0012792353738817351, 'used_bw': 2.85487654814231, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 12.145123451857689, 'delay': 2.271294593811035, 'loss': 0.0012780700986592657, 'used_bw': 2.85487654814231, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985617259289, 'delay': 2.0273923873901367, 'loss': 0.0, 'used_bw': 0.00014382740711146378, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904105483967, 'delay': 1.9305944442749023, 'loss': 0.0, 'used_bw': 9.589451603236471e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.351497549754942, 'delay': 2.7233362197875977, 'loss': 0.0019002156456846392, 'used_bw': 1.6485024502450583, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 40.31})
(8, 2, {'free_bw': 24.33531673167313, 'delay': 2.7475357055664062, 'loss': 0.0, 'used_bw': 1.6646832683268666, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 38.08})
(10, 9, {'free_bw': 29.065237047409486, 'delay': 1.825571060180664, 'loss': 0.006070399554313457, 'used_bw': 0.9347629525905137, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(10, 16, {'free_bw': 19.074867246029363, 'delay': 2.0105838775634766, 'loss': 0.0, 'used_bw': 0.9251327539706353, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904095904096, 'delay': 2.0334720611572266, 'loss': 0.0, 'used_bw': 9.590409590409818e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.063087817563517, 'delay': 2.611398696899414, 'loss': 0.006070099384045285, 'used_bw': 0.9369121824364829, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856158225953, 'delay': 2.025723457336426, 'loss': 0.0, 'used_bw': 0.00014384177404854707, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 15.16926568118263, 'delay': 1.7747879028320312, 'loss': 0.0025569710585743957, 'used_bw': 2.8307343188173704, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(12, 11, {'free_bw': 19.22893487814609, 'delay': 1.9658803939819336, 'loss': 0.001443059672337956, 'used_bw': 4.77106512185391, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 50.0})
(16, 11, {'free_bw': 18.999904115061927, 'delay': 2.182483673095703, 'loss': 0.0, 'used_bw': 9.588493807431353e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.99985617259289, 'delay': 3.2663345336914062, 'loss': 0.0, 'used_bw': 0.00014382740711146378, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
