(4, 3, {'free_bw': 14.838012993503282, 'delay': 1.9959211349487305, 'loss': 6.34489185467518e-05, 'used_bw': 3.1619870064967173, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904047976012, 'delay': 2.3005008697509766, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.999856071964018, 'delay': 2.0253658294677734, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 7.861014292853607, 'delay': 2.2361278533935547, 'loss': 0.00017538030601030332, 'used_bw': 3.1389857071463925, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 25.0})
(3, 5, {'free_bw': 24.999856071964018, 'delay': 2.069830894470215, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999808095952023, 'delay': 1.6145706176757812, 'loss': 0.0, 'used_bw': 0.0001919040479760099, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.49108707387776, 'delay': 8.665800094604492, 'loss': 0.0, 'used_bw': 2.5089129261222385, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 10.489917632946797, 'delay': 2.362370491027832, 'loss': 0.00030945453948710253, 'used_bw': 2.510082367053202, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 12, {'free_bw': 12.49253693153426, 'delay': 2.0263195037841797, 'loss': 9.976545996999747e-05, 'used_bw': 2.5074630684657397, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985605757697, 'delay': 2.2128820419311523, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999856071964018, 'delay': 1.998305320739746, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 24.688846146156113, 'delay': 1.6243457794189453, 'loss': 0.00047175876886972534, 'used_bw': 1.3111538538438858, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 38.08})
(8, 11, {'free_bw': 27.709830250924686, 'delay': 2.0595788955688477, 'loss': 0.00046223177687988086, 'used_bw': 1.290169749075316, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 40.31})
(10, 9, {'free_bw': 29.193235382308856, 'delay': 2.0731687545776367, 'loss': 0.0007589180634112838, 'used_bw': 0.8067646176911456, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(10, 16, {'free_bw': 19.208973113443285, 'delay': 0, 'loss': 0.0, 'used_bw': 0.791026886556713, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 1, {'free_bw': 25.194740777766647, 'delay': 2.1146535873413086, 'loss': 0.0007745910657962297, 'used_bw': 0.805259222233354, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(9, 2, {'free_bw': 20.999904047976013, 'delay': 1.4519691467285156, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(12, 14, {'free_bw': 18.999856071964018, 'delay': 3.2706260681152344, 'loss': 0.0, 'used_bw': 0.00014392803598200742, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 15.519122038980537, 'delay': 3.3344030380249023, 'loss': 0.0002015342493579673, 'used_bw': 2.4808779610194636, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(12, 11, {'free_bw': 21.008127936032018, 'delay': 1.9782781600952148, 'loss': 7.200434616901824e-05, 'used_bw': 2.991872063967983, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(16, 11, {'free_bw': 18.99985605757697, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.99985605757697, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 23.280974107767836, 'delay': 0, 'loss': 0.0002433017372849959, 'used_bw': 2.7190258922321644, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 50.0})
(11, 15, {'free_bw': 29.99980807676929, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00019192323070771873, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.725530587764883, 'delay': 2.408266067504883, 'loss': 0.0, 'used_bw': 1.274469412235118, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.99985605757697, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014394242303077595, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 20.25935065973608, 'delay': 0, 'loss': 0.00023697512030526705, 'used_bw': 2.7406493402639205, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 20.0})
(15, 19, {'free_bw': 24.90613994402264, 'delay': 0, 'loss': 0.00015642095581025047, 'used_bw': 3.0938600559773572, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 53.85})
(15, 17, {'free_bw': 23.907046781287455, 'delay': 0, 'loss': 0.0, 'used_bw': 3.092953218712544, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.99985605757697, 'delay': 2.474665641784668, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 14.724585365853647, 'delay': 1.8652677536010742, 'loss': 0.00044859050823265536, 'used_bw': 1.2754146341463535, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(13, 20, {'free_bw': 12.311736105557724, 'delay': 2.0340681076049805, 'loss': 8.400487808690244e-05, 'used_bw': 5.688263894442277, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(24, 20, {'free_bw': 19.79612193903052, 'delay': 2.252817153930664, 'loss': 0.0, 'used_bw': 3.20387806096948, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 27, {'free_bw': 15.520530987605323, 'delay': 1.7666816711425781, 'loss': 9.200751104710486e-05, 'used_bw': 4.479469012394677, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 41.23})
(24, 23, {'free_bw': 25.999904038384646, 'delay': 2.8121471405029297, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(24, 19, {'free_bw': 13.631200399800148, 'delay': 2.263307571411133, 'loss': 0.00011614123696505985, 'used_bw': 4.368799600199852, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(20, 19, {'free_bw': 15.999904038384646, 'delay': 3.3124685287475586, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(18, 19, {'free_bw': 24.999904038384646, 'delay': 1.949906349182129, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 22, {'free_bw': 5.420671398580289, 'delay': 4.357814788818359, 'loss': 0.0, 'used_bw': 4.579328601419711, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 17, {'free_bw': 21.999904028791363, 'delay': 2.4868249893188477, 'loss': 0.0, 'used_bw': 9.59712086374029e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(18, 23, {'free_bw': 10.313880847661155, 'delay': 1.6641616821289062, 'loss': 0.00023700600228473786, 'used_bw': 2.6861191523388457, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 56.57})
(19, 23, {'free_bw': 17.999904038384646, 'delay': 1.817464828491211, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 27, {'free_bw': 12.999856057576968, 'delay': 4.228949546813965, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
