(4, 3, {'free_bw': 8.037716228377365, 'delay': 1.743912696838379, 'loss': 6.187674763445623e-05, 'used_bw': 9.962283771622635, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904028791363, 'delay': 2.475619316101074, 'loss': 0.0, 'used_bw': 9.597120863741163e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1243907609232107, 'delay': 1.974940299987793, 'loss': 0.0, 'used_bw': 9.87560923907679, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990400959904, 'delay': 2.7971267700195312, 'loss': 0.0, 'used_bw': 9.599040095990206e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999903884661595, 'delay': 2.1625757217407227, 'loss': 0.0, 'used_bw': 9.611533840609333e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999903884661595, 'delay': 2.5898218154907227, 'loss': 0.0, 'used_bw': 9.611533840608458e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.261948409113465, 'delay': 2.2668838500976562, 'loss': 0.0013050866278542072, 'used_bw': 9.738051590886535, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 31.62})
(7, 6, {'free_bw': 3.2640144000000006, 'delay': 3.213644027709961, 'loss': 0.001069987736325466, 'used_bw': 9.7359856, 'pkt_err': 0.0, 'pkt_drop': 10, 'distance': 31.62})
(7, 12, {'free_bw': 5.264329162077875, 'delay': 0, 'loss': 0.000834859142851935, 'used_bw': 9.735670837922125, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 30.0})
(7, 8, {'free_bw': 23.99985605757697, 'delay': 1.6372203826904297, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.242090162292097, 'delay': 5.248427391052246, 'loss': 0.00044098199252654946, 'used_bw': 9.757909837707903, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 38.08})
