(4, 3, {'free_bw': 8.038598680264354, 'delay': 2.956986427307129, 'loss': 8.244838276420955e-05, 'used_bw': 9.961401319735646, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990400959904, 'delay': 2.724766731262207, 'loss': 0.0, 'used_bw': 9.599040095990206e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.13658388322286, 'delay': 3.9621591567993164, 'loss': 5.3698511929324113e-05, 'used_bw': 9.86341611677714, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.99985605757697, 'delay': 2.2028684616088867, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.99985605757697, 'delay': 2.6352405548095703, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904019196162, 'delay': 1.261591911315918, 'loss': 0.0, 'used_bw': 9.598080383922824e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.219929628148648, 'delay': 4.06956672668457, 'loss': 0.0009135108367436006, 'used_bw': 9.780070371851352, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 31.62})
(7, 6, {'free_bw': 3.218641071785152, 'delay': 264.7984027862549, 'loss': 0.000592407201477071, 'used_bw': 9.781358928214848, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(7, 12, {'free_bw': 5.21766303369683, 'delay': 2.3305416107177734, 'loss': 0.0004115400611552115, 'used_bw': 9.78233696630317, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904019196162, 'delay': 6.245255470275879, 'loss': 0.0, 'used_bw': 9.598080383922824e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.248912708729325, 'delay': 8.083581924438477, 'loss': 0.00038089181316216766, 'used_bw': 9.751087291270675, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 38.08})
(8, 11, {'free_bw': 19.35078412158804, 'delay': 3.4056901931762695, 'loss': 0.0008779151646857052, 'used_bw': 9.649215878411962, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 40.31})
(8, 10, {'free_bw': 23.99985602879424, 'delay': 1.6171932220458984, 'loss': 0.0, 'used_bw': 0.00014397120575885546, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(10, 9, {'free_bw': 21.14583101689849, 'delay': 1.2166500091552734, 'loss': 0.0007398227577286974, 'used_bw': 8.85416898310151, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 31.62})
(10, 16, {'free_bw': 11.240411958804298, 'delay': 4.161715507507324, 'loss': 0.0, 'used_bw': 8.759588041195702, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 1, {'free_bw': 17.148081991801, 'delay': 356.7159175872803, 'loss': 0.0010063780919391109, 'used_bw': 8.851918008198998, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 31.62})
