(4, 3, {'free_bw': 8.036434660796166, 'delay': 2.0743608474731445, 'loss': 5.247445196650232e-05, 'used_bw': 9.963565339203834, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999807884730838, 'delay': 1.4810562133789062, 'loss': 0.0, 'used_bw': 0.0001921152691615029, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1457994796875042, 'delay': 3.182530403137207, 'loss': 5.3003083540856335e-05, 'used_bw': 9.854200520312496, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904239401495, 'delay': 1.6617774963378906, 'loss': 0.0, 'used_bw': 9.576059850374411e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856186956954, 'delay': 2.0248889923095703, 'loss': 0.1046992514003525, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904124637972, 'delay': 2.7272701263427734, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.247111466879822, 'delay': 2.8432607650756836, 'loss': 0.00173915363833928, 'used_bw': 9.752888533120178, 'pkt_err': 0.0, 'pkt_drop': 21, 'distance': 31.62})
(7, 6, {'free_bw': 3.251764752871013, 'delay': 1.5501976013183594, 'loss': 8.849644801941024e-05, 'used_bw': 9.748235247128987, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(7, 12, {'free_bw': 5.251764752871013, 'delay': 1.8153190612792969, 'loss': 0.0, 'used_bw': 9.748235247128987, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 8, {'free_bw': 23.999904143784324, 'delay': 1.610875129699707, 'loss': 0.0, 'used_bw': 9.585621567648214e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.251381228737824, 'delay': 2.767324447631836, 'loss': 0.0006849334599125542, 'used_bw': 9.748618771262176, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 38.08})
(8, 11, {'free_bw': 19.367129164582185, 'delay': 2.2128820419311523, 'loss': 0.0014894886416800676, 'used_bw': 9.632870835417815, 'pkt_err': 0.0, 'pkt_drop': 15, 'distance': 40.31})
