(4, 3, {'free_bw': 11.314441979010567, 'delay': 1.298666000366211, 'loss': 0.0, 'used_bw': 6.685558020989432, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.99990407673861, 'delay': 1.235365867614746, 'loss': 0.0, 'used_bw': 9.592326139088475e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.999904067152993, 'delay': 1.3439655303955078, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 4.386070042025309, 'delay': 1.8932819366455078, 'loss': 0.0031584460292399365, 'used_bw': 6.613929957974691, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 25.0})
(3, 5, {'free_bw': 24.999904067152993, 'delay': 1.6494989395141602, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904047976013, 'delay': 1.5194416046142578, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 19.797574497851524, 'delay': 6.709814071655273, 'loss': 0.0015477158021681174, 'used_bw': 3.2024255021484764, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 6, {'free_bw': 9.793606714628382, 'delay': 3.229856491088867, 'loss': 0.002579456221801232, 'used_bw': 3.2063932853716173, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 31.62})
(7, 12, {'free_bw': 11.793721822541906, 'delay': 1.969456672668457, 'loss': 0.0025794838121000674, 'used_bw': 3.206278177458094, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856115107914, 'delay': 2.1904706954956055, 'loss': 0.0, 'used_bw': 0.0001438848920863271, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.99990407673861, 'delay': 2.4619102478027344, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 27.443844924060723, 'delay': 1.8390417098999023, 'loss': 0.001376956425588023, 'used_bw': 1.5561550759392782, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 40.31})
(8, 2, {'free_bw': 24.42909512390085, 'delay': 1.796722412109375, 'loss': 0.0014050711572740852, 'used_bw': 1.5709048760991504, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 38.08})
(10, 9, {'free_bw': 29.080623501199025, 'delay': 0, 'loss': 0.00233836660840827, 'used_bw': 0.9193764988009767, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(10, 16, {'free_bw': 19.088965820507724, 'delay': 2.07364559173584, 'loss': 0.0, 'used_bw': 0.9110341794922762, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.99990407673861, 'delay': 0, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.080896882493988, 'delay': 0, 'loss': 0.0023867824328473335, 'used_bw': 0.9191031175060126, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(12, 14, {'free_bw': 18.999856115107914, 'delay': 2.0657777786254883, 'loss': 0.0, 'used_bw': 0.0001438848920863271, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 14.821557154276663, 'delay': 5.968928337097168, 'loss': 0.001563608728803385, 'used_bw': 3.178442845723337, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(12, 11, {'free_bw': 17.642614969521084, 'delay': 2.151608467102051, 'loss': 0.0015813557876886509, 'used_bw': 6.357385030478914, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 50.0})
(16, 11, {'free_bw': 18.999904067152993, 'delay': 2.301931381225586, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999856086348192, 'delay': 1.7327070236206055, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 22.832335764964544, 'delay': 2.4133920669555664, 'loss': 0.0007377853762219151, 'used_bw': 3.167664235035456, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904067152993, 'delay': 3.850579261779785, 'loss': 0.0, 'used_bw': 9.59328470070988e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.46848805835909, 'delay': 2.266526222229004, 'loss': 0.0, 'used_bw': 1.5315119416409115, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999904067152993, 'delay': 1.9272565841674805, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 19.59942434539287, 'delay': 1.9600391387939453, 'loss': 0.00040350912322001007, 'used_bw': 3.4005756546071293, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 20.0})
(15, 19, {'free_bw': 21.055881659170492, 'delay': 1.8428564071655273, 'loss': 0.0012457922779532738, 'used_bw': 6.944118340829509, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 53.85})
(15, 17, {'free_bw': 20.057733186769305, 'delay': 3.7752389907836914, 'loss': 0.0, 'used_bw': 6.942266813230695, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999856100729488, 'delay': 2.5980472564697266, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 14.465184889066538, 'delay': 1.6378164291381836, 'loss': 0.0, 'used_bw': 1.5348151109334618, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 6.289638852803112, 'delay': 7.177472114562988, 'loss': 0.000338135073383252, 'used_bw': 11.710361147196888, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(20, 24, {'free_bw': 14.471026086956615, 'delay': 2.262115478515625, 'loss': 0.0008091631228264353, 'used_bw': 8.528973913043385, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(20, 19, {'free_bw': 15.999904067152993, 'delay': 1.9240379333496094, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 9.518854858056699, 'delay': 1.4276504516601562, 'loss': 0.0002277063554968978, 'used_bw': 8.481145141943301, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(24, 27, {'free_bw': 9.938007993604927, 'delay': 3.1360387802124023, 'loss': 0.001841110509216874, 'used_bw': 10.061992006395073, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 41.23})
(24, 23, {'free_bw': 25.99990405756546, 'delay': 2.023458480834961, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 19, {'free_bw': 24.999856100729488, 'delay': 1.3957023620605469, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 22, {'free_bw': 4.812180655475757, 'delay': 4.3801069259643555, 'loss': 0.0, 'used_bw': 5.187819344524243, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 23, {'free_bw': 9.673499750174898, 'delay': 4.015207290649414, 'loss': 0.0007337996222266127, 'used_bw': 3.3265002498251017, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 56.57})
(18, 17, {'free_bw': 21.999904067152993, 'delay': 3.0159950256347656, 'loss': 0.0, 'used_bw': 9.593284700709444e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(19, 23, {'free_bw': 17.999808095952023, 'delay': 2.175569534301758, 'loss': 0.0, 'used_bw': 0.0001919040479760099, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 26, {'free_bw': 15.696672329369461, 'delay': 2.439260482788086, 'loss': 0.0008316935790357954, 'used_bw': 3.3033276706305386, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 32.02})
(23, 27, {'free_bw': 12.999856115107914, 'delay': 2.5162696838378906, 'loss': 0.0, 'used_bw': 0.00014388489208633364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(23, 22, {'free_bw': 18.80996482813755, 'delay': 3.0962228775024414, 'loss': 0.0, 'used_bw': 2.190035171862452, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 21, {'free_bw': 24.99980815347722, 'delay': 2.151370048522949, 'loss': 0.0, 'used_bw': 0.00019184652278177823, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.999856100729488, 'delay': 1.9943714141845703, 'loss': 0.0, 'used_bw': 0.00014389927051064165, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 18.128310982312385, 'delay': 3.8328170776367188, 'loss': 0.0, 'used_bw': 0.8716890176876133, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 22, {'free_bw': 14.98085051958422, 'delay': 3.333926200866699, 'loss': 0.0008256200435156296, 'used_bw': 6.0191494804157815, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 32.02})
(21, 17, {'free_bw': 27.99990407673861, 'delay': 2.4688243865966797, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 22, {'free_bw': 18.99980815347722, 'delay': 2.38955020904541, 'loss': 0.0, 'used_bw': 0.0001918465227817695, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(30, 27, {'free_bw': 21.467912070343697, 'delay': 3.6225318908691406, 'loss': 0.0, 'used_bw': 1.532087929656304, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(30, 26, {'free_bw': 21.99990407673861, 'delay': 2.4886131286621094, 'loss': 0.0, 'used_bw': 9.592326139088911e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 26.93})
(30, 29, {'free_bw': 24.999856115107914, 'delay': 2.170681953430176, 'loss': 0.0, 'used_bw': 0.00014388489208633364, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(27, 26, {'free_bw': 25.99990407673861, 'delay': 2.0329952239990234, 'loss': 0.0, 'used_bw': 9.592326139088475e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.41})
(28, 29, {'free_bw': 22.135621065254327, 'delay': 3.3614635467529297, 'loss': 0.0, 'used_bw': 0.8643789347456727, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(2, 1, {'free_bw': 26.99990405756546, 'delay': 1.2958049774169922, 'loss': 0.0, 'used_bw': 9.59424345392778e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(22, 17, {'free_bw': 19.892039968025664, 'delay': 4.2563676834106445, 'loss': 0.0009133021648962173, 'used_bw': 3.107960031974338, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 46.1})
