(4, 3, {'free_bw': 8.037729362381976, 'delay': 2.5205612182617188, 'loss': 9.160054383496985e-05, 'used_bw': 9.962270637618024, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 33.54})
(4, 8, {'free_bw': 9.999904182054097, 'delay': 2.4123191833496094, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1324645212875364, 'delay': 2.7850866317749023, 'loss': 0.0010271971404904581, 'used_bw': 9.867535478712464, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 25.0})
(4, 5, {'free_bw': 26.99990405756546, 'delay': 1.7479658126831055, 'loss': 0.0, 'used_bw': 9.594243453928216e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999904038384646, 'delay': 2.024054527282715, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904038384646, 'delay': 2.2253990173339844, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.210071171531295, 'delay': 1.7366409301757812, 'loss': 0.0006260502735929978, 'used_bw': 9.789928828468705, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 31.62})
(7, 6, {'free_bw': 3.2088124750099034, 'delay': 2.2439956665039062, 'loss': 0.001367043213054702, 'used_bw': 9.791187524990097, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 31.62})
(7, 12, {'free_bw': 5.208812475009903, 'delay': 2.534031867980957, 'loss': 0.001575739949637493, 'used_bw': 9.791187524990097, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 30.0})
(7, 8, {'free_bw': 23.99990417248952, 'delay': 3.091096878051758, 'loss': 0.0, 'used_bw': 9.582751048113369e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.9999041820541, 'delay': 3.7888288497924805, 'loss': 0.0, 'used_bw': 9.581794590278249e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 11, {'free_bw': 19.344362547414683, 'delay': 2.9381513595581055, 'loss': 0.0014945294668544426, 'used_bw': 9.655637452585319, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 40.31})
