(4, 3, {'free_bw': 8.03814375687264, 'delay': 1.629471778869629, 'loss': 6.523318583692353e-05, 'used_bw': 9.96185624312736, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808497905446, 'delay': 2.531290054321289, 'loss': 0.0, 'used_bw': 0.00019150209455416227, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 6, {'free_bw': 1.1121999400185985, 'delay': 1.6976594924926758, 'loss': 4.2486982252427574e-05, 'used_bw': 9.887800059981402, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 25.0})
(4, 5, {'free_bw': 26.999904134212102, 'delay': 1.3551712036132812, 'loss': 0.0, 'used_bw': 9.586578789694309e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(3, 5, {'free_bw': 24.999856201318156, 'delay': 1.7352104187011719, 'loss': 0.0, 'used_bw': 0.00014379868184541465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.999904105483967, 'delay': 3.5587549209594727, 'loss': 0.0, 'used_bw': 9.589451603236036e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 13.235622129019493, 'delay': 3.18145751953125, 'loss': 0.0009787431868701947, 'used_bw': 9.764377870980507, 'pkt_err': 0.0, 'pkt_drop': 17, 'distance': 31.62})
(7, 6, {'free_bw': 3.2319904115059153, 'delay': 2.3883581161499023, 'loss': 0.000756717498987755, 'used_bw': 9.768009588494085, 'pkt_err': 0.0, 'pkt_drop': 13, 'distance': 31.62})
(7, 12, {'free_bw': 5.231990411505915, 'delay': 2.251267433166504, 'loss': 0.0006316524348229462, 'used_bw': 9.768009588494085, 'pkt_err': 0.0, 'pkt_drop': 11, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856373429083, 'delay': 3.661990165710449, 'loss': 0.0, 'used_bw': 0.00014362657091562166, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904248952724, 'delay': 4.173398017883301, 'loss': 0.0, 'used_bw': 9.575104727708113e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 2, {'free_bw': 16.248443512136177, 'delay': 303.27916145324707, 'loss': 0.0007779835722066444, 'used_bw': 9.751556487863825, 'pkt_err': 0.0, 'pkt_drop': 12, 'distance': 38.08})
(8, 11, {'free_bw': 19.34493718166376, 'delay': 2.414703369140625, 'loss': 0.00039297172391085475, 'used_bw': 9.65506281833624, 'pkt_err': 0.0, 'pkt_drop': 6, 'distance': 40.31})
(10, 9, {'free_bw': 21.152648821414054, 'delay': 2.6018619537353516, 'loss': 0.0005912718963485408, 'used_bw': 8.847351178585948, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 31.62})
(10, 16, {'free_bw': 11.247993607670548, 'delay': 2.0542144775390625, 'loss': 8.41038587886434e-05, 'used_bw': 8.752006392329452, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904258502045, 'delay': 2.2836923599243164, 'loss': 0.0, 'used_bw': 9.574149795551968e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 17.15176064625515, 'delay': 4.328489303588867, 'loss': 0.0003788955937375727, 'used_bw': 8.84823935374485, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985617259289, 'delay': 2.5949478149414062, 'loss': 0.0, 'used_bw': 0.0001438274071114703, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 11, {'free_bw': 23.99424747827824, 'delay': 2.9785633087158203, 'loss': 0.0, 'used_bw': 0.005752521721761755, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(12, 13, {'free_bw': 8.332473384599943, 'delay': 2.4871826171875, 'loss': 0.0008274492359726873, 'used_bw': 9.667526615400057, 'pkt_err': 0.0, 'pkt_drop': 14, 'distance': 31.62})
(16, 11, {'free_bw': 18.999856186956954, 'delay': 2.2859573364257812, 'loss': 0.0, 'used_bw': 0.0001438130430440439, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999904124637972, 'delay': 2.258419990539551, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 8.078927686775359, 'delay': 2.4248361587524414, 'loss': 0.00025922710858461363, 'used_bw': 17.92107231322464, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 50.0})
(11, 15, {'free_bw': 29.999856186956954, 'delay': 2.705812454223633, 'loss': 0.0, 'used_bw': 0.0001438130430440308, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 20.55145910316581, 'delay': 3.788471221923828, 'loss': 3.979418136389207e-05, 'used_bw': 9.44854089683419, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(15, 14, {'free_bw': 27.99980824927594, 'delay': 4.547715187072754, 'loss': 0.0, 'used_bw': 0.0001917507240587078, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 21.431398382103254, 'delay': 0, 'loss': 0.00019187808107845006, 'used_bw': 1.5686016178967468, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 20.0})
(15, 19, {'free_bw': 24.79215180265681, 'delay': 1.6902685165405273, 'loss': 0.0, 'used_bw': 3.207848197343188, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 23.793186339124972, 'delay': 2.750396728515625, 'loss': 0.0, 'used_bw': 3.206813660875027, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999904124637972, 'delay': 1.7582178115844727, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 6.550357806413343, 'delay': 1.9642114639282227, 'loss': 0.0002889612007825833, 'used_bw': 9.449642193586657, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(13, 20, {'free_bw': 3.0376164602486373, 'delay': 317.72828102111816, 'loss': 0.00011186700376179249, 'used_bw': 14.962383539751363, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(24, 20, {'free_bw': 17.159329537508988, 'delay': 2.25067138671875, 'loss': 0.00015529868966510058, 'used_bw': 5.840670462491013, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 31.62})
(24, 19, {'free_bw': 4.539407451803584, 'delay': 0.3339052200317383, 'loss': 1.6021736580132972e-05, 'used_bw': 13.460592548196416, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 31.62})
(24, 27, {'free_bw': 4.334761295481659, 'delay': 3.3080577850341797, 'loss': 0.00037640759047122377, 'used_bw': 15.665238704518341, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 41.23})
(24, 23, {'free_bw': 25.999904105483967, 'delay': 2.228379249572754, 'loss': 0.0, 'used_bw': 9.589451603236907e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(20, 19, {'free_bw': 15.999904115061925, 'delay': 0, 'loss': 0.0, 'used_bw': 9.588493807430485e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(18, 19, {'free_bw': 24.999856373429083, 'delay': 0, 'loss': 0.0, 'used_bw': 0.00014362657091562166, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 23, {'free_bw': 11.466960743182424, 'delay': 0, 'loss': 0.0004163502882181592, 'used_bw': 1.5330392568175752, 'pkt_err': 0.0, 'pkt_drop': 8, 'distance': 56.57})
(18, 22, {'free_bw': 9.99378416118093, 'delay': 0, 'loss': 0.0, 'used_bw': 0.006215838819070517, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 17, {'free_bw': 21.999904248952724, 'delay': 0, 'loss': 0.0, 'used_bw': 9.575104727707243e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(19, 23, {'free_bw': 17.999904105483967, 'delay': 0.07462501525878906, 'loss': 0.0, 'used_bw': 9.589451603236036e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 26, {'free_bw': 17.49447005898226, 'delay': 1.8267631530761719, 'loss': 0.0004512459953711344, 'used_bw': 1.5055299410177394, 'pkt_err': 0.0, 'pkt_drop': 9, 'distance': 32.02})
(23, 22, {'free_bw': 11.985178232651318, 'delay': 2.7680397033691406, 'loss': 0.0004628860084026704, 'used_bw': 9.014821767348682, 'pkt_err': 0.0, 'pkt_drop': 7, 'distance': 50.25})
(23, 27, {'free_bw': 12.999904105483967, 'delay': 2.173185348510742, 'loss': 0.0, 'used_bw': 9.589451603236907e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(25, 21, {'free_bw': 24.999904124637972, 'delay': 1.6113519668579102, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.999904124637972, 'delay': 2.941608428955078, 'loss': 0.0, 'used_bw': 9.58753620293626e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 10.698971839424908, 'delay': 2.5652647018432617, 'loss': 0.00013718114911895186, 'used_bw': 8.301028160575092, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(25, 22, {'free_bw': 12.692464503245404, 'delay': 3.3582448959350586, 'loss': 8.293177896234097e-05, 'used_bw': 8.307535496754596, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 32.02})
(21, 17, {'free_bw': 27.999808268424207, 'delay': 2.13778018951416, 'loss': 0.0, 'used_bw': 0.0001917315757939036, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 22, {'free_bw': 18.999808287568648, 'delay': 3.795146942138672, 'loss': 0.0, 'used_bw': 0.00019171243135296428, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(30, 27, {'free_bw': 13.168403038784394, 'delay': 2.38192081451416, 'loss': 0.0011465891852004014, 'used_bw': 9.831596961215606, 'pkt_err': 0.0, 'pkt_drop': 16, 'distance': 44.72})
