(4, 3, {'free_bw': 14.842294747373652, 'delay': 1.923680305480957, 'loss': 0.0, 'used_bw': 3.157705252626348, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 8, {'free_bw': 9.999808095952025, 'delay': 2.933502197265625, 'loss': 0.0, 'used_bw': 0.0001919040479760099, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(4, 5, {'free_bw': 26.99990405756546, 'delay': 1.717209815979004, 'loss': 0.0, 'used_bw': 9.594243453927343e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(4, 6, {'free_bw': 7.878744972486209, 'delay': 2.6655197143554688, 'loss': 0.00014956188225985557, 'used_bw': 3.121255027513791, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 25.0})
(3, 5, {'free_bw': 24.999856086348192, 'delay': 1.7783641815185547, 'loss': 0.0, 'used_bw': 0.00014391365180891014, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(3, 2, {'free_bw': 22.99980817264462, 'delay': 3.1642913818359375, 'loss': 0.0, 'used_bw': 0.00019182735538015756, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(5, 6, {'free_bw': 20.340114331401242, 'delay': 2.299189567565918, 'loss': 0.0, 'used_bw': 2.6598856685987577, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(7, 6, {'free_bw': 10.337661403157947, 'delay': 1.938462257385254, 'loss': 0.00010023462067948172, 'used_bw': 2.6623385968420537, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 31.62})
(7, 12, {'free_bw': 12.340790395197569, 'delay': 2.0513534545898438, 'loss': 0.00010023462203987193, 'used_bw': 2.65920960480243, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(7, 8, {'free_bw': 23.999856158225953, 'delay': 2.254605293273926, 'loss': 0.0, 'used_bw': 0.00014384177404855363, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
(8, 10, {'free_bw': 23.999904047976013, 'delay': 2.3446083068847656, 'loss': 0.0, 'used_bw': 9.595202398800495e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
