(4, 3, {'free_bw': 17.999904038384646, 'delay': 2.9696226119995117, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(10, 9, {'free_bw': 29.25034626149543, 'delay': 2.252936363220215, 'loss': 0.0, 'used_bw': 0.7496537385045712, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(10, 16, {'free_bw': 19.256399840064002, 'delay': 2.143383026123047, 'loss': 0.0, 'used_bw': 0.7436001599359988, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(9, 2, {'free_bw': 20.999904038384646, 'delay': 2.329587936401367, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.72})
(9, 1, {'free_bw': 25.250444066779977, 'delay': 1.9692182540893555, 'loss': 0.0, 'used_bw': 0.7495559332200222, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 14, {'free_bw': 18.99985605757697, 'delay': 2.562284469604492, 'loss': 0.0, 'used_bw': 0.00014394242303078248, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(12, 13, {'free_bw': 16.96961615353862, 'delay': 1.9224882125854492, 'loss': 0.0, 'used_bw': 1.0303838464613784, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(12, 11, {'free_bw': 17.707455763271117, 'delay': 2.180933952331543, 'loss': 0.0, 'used_bw': 6.292544236728883, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 11, {'free_bw': 18.999904028791363, 'delay': 1.6325712203979492, 'loss': 0.0, 'used_bw': 9.597120863740727e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.99})
(16, 15, {'free_bw': 24.999856043187044, 'delay': 1.5853643417358398, 'loss': 0.0, 'used_bw': 0.00014395681295611092, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(16, 17, {'free_bw': 23.377821853443887, 'delay': 2.219080924987793, 'loss': 0.0, 'used_bw': 2.6221781465561116, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(11, 15, {'free_bw': 29.999904028791363, 'delay': 2.503514289855957, 'loss': 0.0, 'used_bw': 9.597120863740727e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(11, 14, {'free_bw': 28.71239668099572, 'delay': 2.055644989013672, 'loss': 0.0, 'used_bw': 1.2876033190042786, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(15, 14, {'free_bw': 27.999904028791363, 'delay': 2.2890567779541016, 'loss': 0.0, 'used_bw': 9.597120863740727e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(15, 18, {'free_bw': 19.44967949615121, 'delay': 2.144932746887207, 'loss': 0.0, 'used_bw': 3.55032050384879, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(15, 19, {'free_bw': 21.580226731980506, 'delay': 2.0960569381713867, 'loss': 0.0, 'used_bw': 6.419773268019494, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 53.85})
(15, 17, {'free_bw': 20.581767069878843, 'delay': 2.765655517578125, 'loss': 0.0, 'used_bw': 6.418232930121156, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(14, 13, {'free_bw': 18.999904028791363, 'delay': 1.623392105102539, 'loss': 0.0, 'used_bw': 9.597120863740727e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 19, {'free_bw': 14.711673730507844, 'delay': 1.895308494567871, 'loss': 0.0, 'used_bw': 1.288326269492157, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(13, 20, {'free_bw': 8.438453909218111, 'delay': 1.7864704132080078, 'loss': 0.0, 'used_bw': 9.561546090781889, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(20, 24, {'free_bw': 14.466388883334744, 'delay': 2.237081527709961, 'loss': 0.0, 'used_bw': 8.533611116665256, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(20, 19, {'free_bw': 15.999856057576968, 'delay': 2.11334228515625, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(24, 19, {'free_bw': 10.28784326269485, 'delay': 2.8548240661621094, 'loss': 0.0, 'used_bw': 7.712156737305151, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(24, 27, {'free_bw': 10.1813456, 'delay': 2.308964729309082, 'loss': 0.0, 'used_bw': 9.8186544, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(24, 23, {'free_bw': 25.999904038384646, 'delay': 2.234816551208496, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 22.36})
(18, 19, {'free_bw': 24.999904038384646, 'delay': 2.751588821411133, 'loss': 0.0, 'used_bw': 9.5961615353855e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(18, 22, {'free_bw': 4.7587442511497455, 'delay': 1.8451213836669922, 'loss': 0.0, 'used_bw': 5.2412557488502545, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.4})
(18, 23, {'free_bw': 9.517738504598128, 'delay': 2.032637596130371, 'loss': 0.0, 'used_bw': 3.4822614954018722, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 56.57})
(18, 17, {'free_bw': 21.999904019196162, 'delay': 3.036975860595703, 'loss': 0.0, 'used_bw': 9.59808038392326e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(19, 23, {'free_bw': 17.99985605757697, 'delay': 2.602815628051758, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 41.23})
(23, 26, {'free_bw': 15.545186725309843, 'delay': 1.4781951904296875, 'loss': 0.0, 'used_bw': 3.454813274690157, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(23, 27, {'free_bw': 12.999856057576968, 'delay': 1.8689632415771484, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 31.62})
(23, 22, {'free_bw': 19.177489004398225, 'delay': 1.5358924865722656, 'loss': 0.0, 'used_bw': 1.8225109956017764, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 21, {'free_bw': 24.99985605757697, 'delay': 2.054929733276367, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 26, {'free_bw': 29.999856043187044, 'delay': 1.5709400177001953, 'loss': 0.0, 'used_bw': 0.00014395681295611092, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.25})
(25, 28, {'free_bw': 18.29222993102067, 'delay': 2.51007080078125, 'loss': 0.0, 'used_bw': 0.7077700689793274, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(25, 22, {'free_bw': 15.098674665066959, 'delay': 1.9025802612304688, 'loss': 0.0, 'used_bw': 5.901325334933041, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 32.02})
(21, 17, {'free_bw': 27.999904038384646, 'delay': 2.1375417709350586, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 22, {'free_bw': 18.99985605757697, 'delay': 1.7430782318115234, 'loss': 0.0, 'used_bw': 0.00014394242303078907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.21})
(30, 27, {'free_bw': 21.711464107178557, 'delay': 2.443075180053711, 'loss': 0.0, 'used_bw': 1.2885358928214419, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 44.72})
(30, 26, {'free_bw': 21.999904019196162, 'delay': 2.4352073669433594, 'loss': 0.0, 'used_bw': 9.59808038392326e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 26.93})
(30, 29, {'free_bw': 24.99985602879424, 'delay': 8.883357048034668, 'loss': 0.0, 'used_bw': 0.00014397120575884893, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(27, 26, {'free_bw': 25.99990400959904, 'delay': 2.421736717224121, 'loss': 0.0, 'used_bw': 9.599040095990642e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.41})
(28, 29, {'free_bw': 22.30300979804042, 'delay': 2.007007598876953, 'loss': 0.0, 'used_bw': 0.6969902019595797, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(2, 1, {'free_bw': 26.999904038384646, 'delay': 3.436923027038574, 'loss': 0.0, 'used_bw': 9.596161535385936e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 33.54})
(22, 17, {'free_bw': 20.43044831033792, 'delay': 2.166867256164551, 'loss': 0.0, 'used_bw': 2.5695516896620796, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 46.1})
